hashtags,url,locationName,videoViewCount,caption,videoDuration,commentsCount,mentions,isSponsored,timestamp,likesCount,num_mentions,topic
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEn3c0ON89q/,,,"[CONTINUARE…]

CLAUDIU (indicativ 5): Nota mea pentru tine este 3!

RYANA (indicativ 7): Nota mea pentru tine este 3!

ANTONIA (indicativ 8): Nota mea pentru tine este 3!

❤️RĂZVAN (indicativ 9): Nota mea pentru tine este 3!


Felicitări ai obținut 24/24 puncte!
 Îți mulțumim pentru că ai acceptat provocarea!
JURAȚI  CONCURENTE 

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,5.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEn3PJwtiyH/,,,"[CONTINUARE…]

CLAUDIU (indicativ 5): Nota mea pentru tine este 3!

RYANA (indicativ 7): Nota mea pentru tine este 3!

ANTONIA (indicativ 8): Nota mea pentru tine este 2!

❤️RĂZVAN (indicativ 9): Nota mea pentru tine este 3!


Felicitări ai obținut 21/24 puncte!
 Îți mulțumim pentru că ai acceptat provocarea!
JURAȚI  CONCURENTE 

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,3.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEn27UtNxyD/,,,"[CONTINUARE…]

CLAUDIU (indicativ 5): Nota mea pentru tine este 3!

RYANA (indicativ 7): Nota mea pentru tine este 3!

ANTONIA (indicativ 8): Nota mea pentru tine este 2!

❤️RĂZVAN (indicativ 9): Nota mea pentru tine este 2!


Felicitări ai obținut 19/24 puncte!
 Îți mulțumim pentru că ai acceptat provocarea!
JURAȚI  CONCURENTE 

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,3.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEn2mraN_NV/,,,"CLAUDIU (indicativ 5): Nota mea pentru tine este 3!

RYANA (indicativ 7): Nota mea pentru tine este 3!

ANTONIA (indicativ 8): Nota mea pentru tine este 2!

❤️RĂZVAN (indicativ 9): Nota mea pentru tine este 3!


Felicitări ai obținut 21/24 puncte!
 Îți mulțumim pentru că ai acceptat provocarea!
JURAȚI  CONCURENTE 

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,3.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnw7TetKak/,,,"Răzvan
 indicativ 9


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna razvan! tinuta e frumoasa da e de gala asa ca -1. nota 2️⃣

️DAVID: Buna razvan! 3 imi place tot!

ERIKA: Bună Răzvan! 3️⃣!

LAVINIA: Bună Razvan! Nota 3!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnw3kLNiUt/,,,"Antonia
 indicativ 8


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna antonia! imi place toata tinuta ta, cu exceptia acelor cizme. as fi pus niste sneakers. nota 3️⃣

️DAVID: buna nu mi place geanta nici accesoriul de pe cap, machiajul e urat si cerceii nu merg. nota 2 cu multa indulgenta! 

ERIKA: Nota mea pentru tine este: 3!

LAVINIA: Bună Antonia! Machiajul nu îmi place, nici unghiile, nici geanta în rest e ok. Nota 3 cu indulgenta!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwxvFNAZE/,,,"Ryana
 indicativ 7


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna ryana! imi stii deja parerea despre tinuta. accesoriile sunt cam simplute, dar sunt potrivite. nota 3️⃣!

️DAVID: Buna ryana! Imi place ținuta! 3!

ERIKA: Bună Ryana ! Ținuta nu e rea deloc ba chiar îmi place 3️⃣!

LAVINIA: Buna Ryana! Doar accesoriile sunt urate nota 3 cu indulgenta.


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwt2ZtEHN/,,,"Bianka
 indicativ 6


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna bianka! de mai vad o singura data tinuta asta la un concurs iti dau nas si 1. azi e ok ca e printre singurele tale tinute bune. nota 3️⃣

️DAVID: Buna Bianka! Nu mi place palatia in rest e ok. Nota 3 e o tinuta buna pt nivelul tău!

ERIKA: Buna Bianka ! O ținută foarte bună pentru tine 3️⃣!

LAVINIA: Buna Bianka! Nu ma asteptam la o asa tinuta de la tine. Cerceii nu mi plac și nici pălăria aia. Nota 3!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwrFTtU7q/,,,"Claudiu
 indicativ 5


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna claudiu! nu mi place geanta, in rest e ok. nota 3️⃣!

️DAVID: Buna clau! nu mi plac pantofii in rest e ok. Nota 3!

ERIKA: Bună Clau ! Ținuta e drăguță, îmi place 3️⃣!

LAVINIA: Bună Claudiu! Nota 3!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwkPptsu5/,,,"Cristina
 indicativ 4


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna cristina! nu mi place chipiul. in rest e frumos nota 3️⃣

️DAVID: Buna Cris. 3!

ERIKA: Bună Cris! Nu am ce comenta 3️⃣!

LAVINIA: Buna Cris! Nota 3️⃣ ,nu am de comentat nimic!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,5.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwgTbNLIu/,,,"Daniel
 indicativ 3


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna daniel! nu ma mai lungesc. din pacate nota 1️⃣.

️DAVID: Buna daniel! 1 nu mai are rost sa zic nimic!

ERIKA: Buna Daniel! Ținuta e urâtă! Geanta pare ieftina și nu merge, pantofii par de pe temu, piesa principala nu mi place și nici cum ai pus “burtiera”aia acolo, da nimic nu merge cu nimic 1️⃣!

LAVINIA: Bună Daniel! accesoriile sunt ORIBILE, geanta e urata mda nimic nu îmi place. Nota 1 cu părere de rău!


Felicitări ai obținut 4/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwc8fNwjr/,,,"Andu
 indicativ 2


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna andu! mergi in aceeasi zona si crezi ca te descurci bine la tinute? tinute de azi e mult prea simpla, mai ales alegerile accesoriilor… pantofii sunt foarte nepotriviti si urati, geanta trebuia sa fie de o nuanță de rosu mai inchisa, caciula e total din alt film si blana e doar de umplutură. accesoriile intr adevar, sunt okish ca sunt finute si merg cu rochia, dat sunt foarte urate ele in sine, forma lor. coafura nu mi se pare ca merge. machiajul e ok, unghiile sunt urate. efectul asta e urat nu l mai pune ca strici estetica tinutei. nota 1️⃣

️DAVID: Buna Andu! Piesa principala e urata, caciula e duce in zona de personaj si arata urat, machiajul oribil, pantofii nu merg, geanta ieftina, coafura nu mi place. Nota 1!

ERIKA: Bună andu! Bafaje de joc mi se pare ca ai același ținute în fiecare zi ,toate vechi și urâte, geanta e foarte urata, la makeup as fi pus altceva nu se potrivesc nuanțele, căciula nu merge,pantofii nu mi se pare ca merg cu rochia , da pe scrut nu mi place nimic 1️⃣!

LAVINIA: Bună Andu! Piesa principală e ok cat de cat, caciula nu trebuia sa o pui ca e oribila și nu se potrivește, geanta e oribila la fel și machiajul iar accesoriile sunt foarte urate. Nota 1!


Felicitări ai obținut 4/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEnwZDXN4lj/,,,"Gabriel
 indicativ 1


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 6
️10.01.2024


⚡️ Părerea și notele acordate de juriu: 

️EMMA: buna gabriel! stii deja ca imi place tinuta. as fi preferat sa nu iei geanta din aceeasi poza cu palaria. nota 3️⃣!

️DAVID: Buna Gabi! Piesele principale sunt din aceeasi colectie, la fel si palaria si geanta. Bijuteriile nu mi plac, cizmele merg, machiajul e ff naspa. Nota 2 cu multa indulgenta!

ERIKA: Bună Gabriel ! Inafara de bijuterii îmi plece 3️⃣ cu foarte mare indulgență!

LAVINIA: Bună Gabriel! Sunt foarte urate accesoriile, nota 3 cu indulgenta!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-09,3.0,0,"""Style Academy"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1n8hupMU/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1f8dO_pu/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1dLxO2Oq/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1RN-ODVL/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1OcjuGWl/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1LrTOfm2/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi1Bz3um7z/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi0_xSOYIf/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJi08zSuihv/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-12,,0,"""Next Trends"""
"wiw, stylingmycurves, dopaminedressing, whatiworetoday, ootd, theootdsociety, whatimwearing, instafashion, idressforme, wiwt, wearwhatyoulike, outfitinspiration, todaysoutfit, dresscolourfully, mystyle, outfitinspo, colourfulclothes, instastyle, iwearwhatiwant, bodypositive, joyousdressing, inmyyaks, lucyandyak, nextclothing, gingham, nextofficial",https://www.instagram.com/p/DJhyWp5A6p3/,,,"Comfy & casual #wiw #stylingmycurves #dopaminedressing #whatiworetoday #ootd #theootdsociety #whatimwearing #instafashion #idressforme #wiwt #wearwhatyoulike #outfitinspiration #todaysoutfit #dresscolourfully #mystyle #outfitinspo #colourfulclothes
#outfitinspiration #instastyle #iwearwhatiwant #bodypositive #joyousdressing #stylingmycurves  #dopaminedressing #inmyyaks #lucyandyak #nextclothing #gingham #nextofficial",,0,,True,2025-05-11,29.0,0,"""Seasonal Style"""
"toddler, daughter, nextofficial, summer",https://www.instagram.com/p/DJhhrgbMnl2/,,,"Mummy, take a picture of me in my kitchen ❤️ 

Outfit & shoes: @nextofficial 

#toddler #daughter #nextofficial #summer",,8,nextofficial,True,2025-05-11,88.0,1,"""Seasonal Style"""
"boys3to12years, nextalbania, nextofficial, nextboys, nextgeneration",https://www.instagram.com/p/DJhgFzJMgge/,,,"New collection for boys

  #boys3to12years #nextalbania #nextofficial#nextboys #nextgeneration",,0,,True,2025-05-11,5.0,0,"""Seasonal Style"""
"nextgirl, girlsupto5years, nextgeneration, nextofficial, nextalwaysbetter, nextcomfort, nextalbania, nextgirlswear",https://www.instagram.com/p/DJg8EZUtMHa/,,,"Little Outfits, Big Smiles
Next  always the best choice

#nextgirl #girlsupto5years  
#nextgeneration #nextofficial #nextalwaysbetter #nextcomfort #nextalbania #nextgirlswear",,0,,True,2025-05-11,3.0,0,"""Seasonal Style"""
"nextgirl, girlsupto5years, nextgeneration, nextofficial, nextalwaysbetter, nextcomfort, nextalbania, nextgirlswear",https://www.instagram.com/p/DJg7tv4NBa3/,,,"Dressing up dreams
Next always the best choice

#nextgirl #girlsupto5years  
#nextgeneration #nextofficial #nextalwaysbetter #nextcomfort #nextalbania #nextgirlswear",,0,,True,2025-05-11,9.0,0,"""Seasonal Style"""
"yellow, sun, may, gingham, nextdress, nextofficial, glasses, sunglasses, killstar, killstarnecklace, killstargalsses, stillgoth, shorthair, whatiwore, chronicillness, curvy, doingme",https://www.instagram.com/p/DJfJL8yIZgX/,,,"Suns out. Woo hoo. 

#yellow #sun #may #gingham #nextdress #nextofficial #glasses #sunglasses #killstar #killstarnecklace #killstargalsses #stillgoth #shorthair #whatiwore #chronicillness #curvy #doingme",,1,,True,2025-05-10,3.0,0,"""Seasonal Style"""
"nextboy, boysupto5years, nextkidswear, nextgeneration, nextofficial, newcollection",https://www.instagram.com/p/DJe3NqINudN/,,,"New collection for boys is here

#nextboy #boysupto5years #nextkidswear #nextgeneration #nextofficial #nextofficial #newcollection",,0,,True,2025-05-10,4.0,0,"""Seasonal Style"""
"nextboy, boysupto5years, nextkidswear, nextgeneration, nextofficial, newcollection",https://www.instagram.com/p/DJe3CbntsCC/,,,"Since childhood with style

#nextboy #boysupto5years #nextkidswear #nextgeneration #nextofficial #nextofficial #newcollection",,0,,True,2025-05-10,9.0,0,"""Seasonal Style"""
"WestwoodCross, Broadstairs, SummerStyle, NextOfficial, Staycation, lovewestwoodcross",https://www.instagram.com/p/DJeag1WNB6O/,Westwood Cross Shopping Centre,,"Sunshine = instant good mood ☀️ 

Time to grab your sunnies and refresh that summer ‘fit! 

We’re loving the bold prints, Breton strips and zesty shades in store at @nextofficial – perfect for beach days, BBQs or just soaking up the rays.

Who needs a getaway when Broadstairs is this gorgeous? ️ ✨ 

#WestwoodCross #Broadstairs #SummerStyle #NextOfficial #Staycation #lovewestwoodcross",,0,nextofficial,True,2025-05-10,7.0,1,"""Seasonal Style"""
"babyboy, babybaby, babybrother, contentcreator, babyphotography, babymodel, nextofficial, babiesofinsta, babynumber5, fourthtrimester, ruairilion",https://www.instagram.com/p/DJdeiI8obbl/,,,"Completely panned out 
.
.
.
#babyboy #babybaby #babybrother #contentcreator #babyphotography #babymodel #nextofficial #babiesofinsta #babynumber5 #fourthtrimester #ruairilion",,2,,True,2025-05-10,14.0,0,"""Seasonal Style"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJc6Z5uSITf/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #pròximo #upcoming,,0,,True,2025-05-09,,0,"""Next Trends"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJc6NqVyzJC/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-09,,0,"""Next Trends"""
"francineboutique, nextofficial, peonywomenscollection, basketbasket, summerstyle, summervibes, crochet, linen, hamdmade",https://www.instagram.com/p/DJcDyUesipm/,,,"Sunshine call for Crochet , Linen & woven bags 

Dress @francine_boutique 
Trousers @nextofficial 
Woven bag @basketbasket 
Beaded Bag @peonywomenswear 

#francineboutique #nextofficial #peonywomenscollection #basketbasket #summerstyle #summervibes #crochet #linen #hamdmade",,66,"francine_boutique, nextofficial, basketbasket, peonywomenswear",True,2025-05-09,,4,"""Seasonal Style"""
"hrt, menopause, perimenopausesupport",https://www.instagram.com/p/DJcA9MrI7iY/,,,I’ve had a few conversations over previous weeks where some of you have thought that HRT was extremely expensive or not accessible so I thought this may help. This is not medical advice and always consult your medical practitioner/GP to explore HRT further but hopefully this is useful for those in the UK. Please share if you think this would be useful to someone you know #hrt #menopause #perimenopausesupport,,5,,True,2025-05-09,,0,"""Everyday Style"""
"nextofficial, summerpressday, martinealexander, styledbymartinealexander, hmxme, cowprint, coordsetstyle, higheststreetfashion, cowboyboots",https://www.instagram.com/p/DJa9jzcMa8i/,"London, United Kingdom",,"Such a gorgeous day at the @nextofficial summer press day yesterday! There are soooo many good pieces about to drop for summer - you’ll love them!

I’ll be uploading a TikTok of what about to drop in Next, so make sure you’re following me over there (link in bio!)

Cow co-ord: @nextofficial *
Boots: @hm 
Bag: @celine 

#nextofficial #summerpressday #martinealexander #styledbymartinealexander #hmxme #cowprint #coordsetstyle #higheststreetfashion #cowboyboots 
*pr products",,43,"nextofficial, hm, celine",True,2025-05-09,203.0,3,"""Seasonal Style"""
"allwhite, nextofficial, gioseppo, seasaltcornwall",https://www.instagram.com/p/DJa9U8RMdJQ/,,,"The weekend is nearly here and it looks like so is the ☀️Happy Friday 

Jorts & Shirt @nextofficial 
Shoes @gioseppo_official 
Scarf @seasaltcornwall 

#allwhite #nextofficial #gioseppo #seasaltcornwall",,51,"nextofficial, gioseppo_official, seasaltcornwall",True,2025-05-09,,3,"""Seasonal Style"""
"rockpaperroses, susiehoops, styledbysusie, supportsmall, newlook, nextofficial, puma, tkmaxx, redhead, hoodie, casuallook, metallicahoodie, casualwear, powerdressing, casualpowerdressing, spring2025, mystyle, fashionover30, autumnhourglass, GNDWAE, springstyling, smilemodelsown, nomakeup, naturallook, nofilter, nofilterneeded",https://www.instagram.com/p/DJaC2BFIt69/,,,"When it's a ""his hoodie"" kinda day 

Susie hoops (current) @rockpaperroses 
Hoodie (old) courtesy of my husband
Top (2024) @newlook 
Jeans (new) @nextofficial 
Trainers (2024) @puma via @tkmaxxuk

#rockpaperroses #susiehoops #styledbysusie #supportsmall #newlook #nextofficial #puma #tkmaxx #redhead #hoodie #casuallook #metallicahoodie #casualwear #powerdressing #casualpowerdressing #spring2025 #mystyle #fashionover30 #autumnhourglass #GNDWAE #springstyling #smilemodelsown #nomakeup #naturallook #nofilter #nofilterneeded",,0,"rockpaperroses, newlook, nextofficial, puma, tkmaxxuk",True,2025-05-08,46.0,5,"""Seasonal Style"""
"SummerIsYours, femaleled, femalecreators, nextofficial, springsummer",https://www.instagram.com/p/DJZiXuKofvk/,"London, United Kingdom",,"A great day in the city with some of our fabulous clients at the @nextofficial @nexthome #SummerIsYours event ☀️

#femaleled #femalecreators #nextofficial #springsummer",,13,"nextofficial, nexthome",True,2025-05-08,75.0,2,"""Seasonal Style"""
"prevent, pressevent, next, nextofficial, london, plussizeuk, plussize, size20, size22, summerstyles",https://www.instagram.com/p/DJZfnqeKZSD/,"London, United Kingdom",,"@nextofficial ️

First of all.. NEXT!! I was kindly invited down to @nextofficial press event for a preview of the spring/summer of 2025! Like WHAT??? Pinch me

@nextofficial for me as you know is one of the brands that’s holding it down for plus size women right now! And this preview did not disappoint!! 

As soon as these pieces are online.. we will see

@nextofficial thank you for having me darlings, I had a blast❤️

FOLLOW & SAVE FOR MORE⬇️⬇️
@lux_island ⬅️⬅️

#prevent #pressevent #next #next #nextofficial #london #plussizeuk #plussize #size20 #size22 #summerstyles",,58,"nextofficial, lux_island",True,2025-05-08,2590.0,2,"""Seasonal Style"""
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJYNV7NRW6b/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #pròximo #upcoming,,0,,True,2025-05-08,,0,"""Next Trends"""
"nextfashion, nextsuit, nexttailoring, menssuits, prelovedmensfashion, prelovedmenswear, promsuit, weddingsuit, groom, sustainablefashion, circularfashion, wearpreloved, ebaypreloved, ebayprelovedfashion",https://www.instagram.com/p/DElddONil3V/,,,"⭐️NOW SOLD⭐️Next Tailoring two piece men’s suit, 40R jacket,  32” waist 31” inside leg slim fit trousers. Purple/aubergine.

Available on eBay, link in the bio. 

#nextfashion #nextsuit #nexttailoring #menssuits #prelovedmensfashion #prelovedmenswear #promsuit #weddingsuit #groom #sustainablefashion #circularfashion #wearpreloved #ebaypreloved #ebayprelovedfashion",,0,,True,2025-01-09,5.0,0,"""Seasonal Style"""
"highstreetfashion, fashion, fashionblogger, fashionstyle, ootd, ootdfashion, outfitinspo, outfitstyle, outfitoftheday, nextfashion, next, winterfashion, wintersun",https://www.instagram.com/p/DEhXKvnsXzx/,East Sussex,,"One of my favourite purchases from last year was definitely this @nextofficial fleece  

Do you have a favourite purchase you have from last year? 

Outfit linked and saved to highlights

#highstreetfashion #fashion #fashionblogger #fashionstyle #ootd #ootdfashion #outfitinspo #outfitstyle #outfitoftheday #nextfashion #next #winterfashion #wintersun",,89,nextofficial,True,2025-01-07,196.0,1,"""Seasonal Style"""
"stsywarm, cosyseason, toddsofkendalcountry, peacockskendal, nextfashion",https://www.instagram.com/p/DEe4JEIRggg/,,,We have some gorgeous cosy knits around the shops to keep you warm this January ❄️ #stsywarm #cosyseason #toddsofkendalcountry #peacockskendal #nextfashion,,0,,True,2025-01-06,2.0,0,"""Seasonal Style"""
"mensclothing, mensfashion, mensshirt, beachshirt, nextfashion, fashionuk, preloved",https://www.instagram.com/p/DEbHladqXM5/,"Ipswich, Suffolk",,"Next Stripy Blue Short Sleeve Men’s Shirt ( size L )

In good condition

From a smoke free and pet free home

#mensclothing #mensfashion #mensshirt #beachshirt #nextfashion #fashionuk #preloved",,0,,True,2025-01-05,1.0,0,"""Seasonal Style"""
"mensclothing, mensfashion, mensshirt, beachshirt, nextfashion, fashionuk, preloved",https://www.instagram.com/p/DEbHSbaKaXk/,"Ipswich, Suffolk",,"Next Finest Quality White Short Sleeve Men’s Shirt With Stripes ( size XL)

The shirt has been used

From a smoke free and pet free home

#mensclothing #mensfashion #mensshirt #beachshirt #nextfashion #fashionuk #preloved",,0,,True,2025-01-05,1.0,0,"""Seasonal Style"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAy0etNpx/,,,"Răzvan 
♦️indicativ 9


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna razvan! imi stii parerea deja, sacoul nu merge deloc, e mult prea incarcata tinuta, in rest nu prea am ce sa comentez. nota 3️⃣!

DAVID: Buna Razvan imi place inafara de  colier. Ținuta, 3!

ERIKA: Buna Razvan ! Îmi place. 3️⃣!

LAVINIA: Bună Razvan! Îmi place tot inafara de accesorii. Nota 3 cu indulgenta!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04,5.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAwM1NPiy/,,,"Antonia 
♦️indicativ 8


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna antonia! imi place tinuta ta, chiar toate elementele din ea, nu prea am xe comenta. tu faci ff bune tinutele din punct de vedere cromatic si te felicit pt asta. nota 3️⃣!

DAVID: geanta nu merge, inelele sunt ff urate, nu mi plac pantofii si pantalonii sunt urati. 1!

ERIKA: Bună Antonia! Inafara de pantofii care sunt urati mi e îmi place, îmi place ideea sj da 3️⃣ cu putina indulgenta! 

LAVINIA: Buna Antonia! Nu mi place nimic îmi pare rău, nota 1!


Felicitări ai obținut 8/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04,5.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAs0Ht8F7/,,,"Ryana
♦️indicativ 7 


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna ryana! imi place tinuta ta, chiar e ok si imi place combinatia asta de mov-argintiu. inelele sunt urate si as fi preferat sa fie mai deschise putin la culoare, sa semene cu restul accesoriilor. e ok tinuta, dar e cam basic, nu e ceva nemaiîntâlnit, asa ca te as ruga de acum sa prezinți mai mult styling si sa mergi in zone mai diferite. nota 3️⃣ cu indulgenta!

DAVID: Nota mea pentru tine în această ediție este 1!

ERIKA: Buna Ryana ! Ținuta e simpla, foarte basic 2️⃣ dar în rest imi place, ai o ținută corectă!

LAVINIA: Buna Ryana! Nota 1, prea simpla ținuta!


Felicitări ai obținut 7/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04,4.0,0,"""Style Academy"""
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAZCHNbGN/,,,"Claudiu
♦️indicativ 5


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna clau! imi place tinuta ta, cu exceptia picturii aleia de pe degete. parul nu mi place imi da vibe de caine pitbull nush. nota 3️⃣!

DAVID: buna clau tinuta mi se pare ff invechita , piesa principala e urata nu mi plac pantofii deloc, geanta e urata . Nota 2 restul e ok!

ERIKA: Bună Clau! O ținută foarte bună, nu am ce comenta ,3️⃣!

LAVINIA: Buna Claudiu coafura nu mi place deloc în rest e ok, nota 3!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04,8.0,0,"""Style Academy"""
