videoPlayCount,hashtags,url,locationName,videoViewCount,videoDuration,commentsCount,mentions,caption,timestamp,likesCount
500424.0,,https://www.instagram.com/p/DFH6vQOqq6v/,,187179.0,44.833,226,,"Big budget hack incoming… 

Did you know you can pick up your weekly shop in our Foodhalls for just £20? AND with all the great quality you’d expect from your M&S faves. 

From 100% British eggs and authentic Italian pasta, to higher welfare chicken leg portions at just £1.50 for 600g  our Remarksable Value range is made up of over 100 everyday essentials at unbelievably low prices. 

Here’s what’s going in our Remarksable Value food HAUL this week…",2025-01-22T10:00:25.000Z,5573
44793.0,MyMarks,https://www.instagram.com/p/DFF4aowIrXz/,,9159.0,12.333,3,thomas.m.lloyd.,"The perfect jacket to top off your look – and it’s only £45.

@thomas.m.lloyd.
#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-01-21T15:01:31.000Z,272
,MyMarks,https://www.instagram.com/p/DFGM_sfuNv2/,,,,11,hattiebourn’s,"Just a little bit obsessed with @hattiebourn’s Sweaty Betty look from our wellness event at Estelle Manor  Shop her look in The Sports Edit. 

#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-01-21T18:00:43.000Z,1007
,,https://www.instagram.com/p/DFKf3f-qh9h/,,,,40,,"Ready for a 2025 recipe refresh? 

We’ve raided our incredible Remarksable Value range to bring you a selection of top-tasting, top-value meals you’re going to want to add to your repertoire! 

On the menu this week… 

️French-Fry topped Cowboy Pie

️Cream of Mushroom Risotto

️Spinach and Cheese Strata

And if you’re looking for even more meal-time money savers, head to the link in our bio to check out our Budget dinner meal plan online!

Which are you trying first?",2025-01-23T10:02:32.000Z,1841
171126.0,MyMarks,https://www.instagram.com/p/DFF_SEivoDj/,,73499.0,22.133,60,la_sidhu.,"TFW you find an outfit that just ✨ WORKS ✨

@la_sidhu.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-21T16:01:31.000Z,2128
146324.0,MyMarks,https://www.instagram.com/p/DFFxgxQO79T/,,58996.0,11.733,7,marksandspencer_james.,"It’s the little things… like easy updates that make a big impact from just £8.

@marksandspencer_james. 
#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-01-21T14:00:44.000Z,641
62917.0,,https://www.instagram.com/p/DFD19drqjZH/,,14178.0,10.88,21,,"When it’s not just business as usual...
 
Tap the basket in the bottom-left corner to shop",2025-01-20T20:00:00.000Z,609
586311.0,ThisIsNotJust,https://www.instagram.com/p/DFFnfpNq5ZE/,,190611.0,59.8,42,"emthenutritionist, chrisstark, cheftomkerridge","Fibre is  @emthenutritionist shares her post Christmas health tips on the Proper Tasty Pub Quiz and it involves fibre and …. .

Not what @chrisstark or @cheftomkerridge had on their bingo card that day….

#ThisIsNotJust",2025-01-21T12:33:52.000Z,1885
85825.0,ThisIsNotJust,https://www.instagram.com/p/DFFvx0iKvss/,,24057.0,55.72,7,"chrisstark, cheftomkerridge, emthenutritionist","Battle of the brains! @chrisstark and @cheftomkerridge are back with the Proper Tasty Pub Quiz and this week @emthenutritionist is the one testing her knowledge.

So what better snack break than one with our new Brain Ball?
Is it a  or a  from the trio?

#ThisIsNotJust",2025-01-21T13:46:14.000Z,253
58518.0,,https://www.instagram.com/p/DFBD6ifN0Ii/,,12254.0,23.59,1,,"What winter skin? Heating, wind and hard water are no match for Weleda Skin Food.

Tap the basket in the bottom-left corner to shop",2025-01-19T18:06:18.000Z,218
,thisisnotjust,https://www.instagram.com/p/DFDoQtkKf1t/,,,,123,,"⭐️New in the M&S Foodhall - Egg-citing news!

Meet our new Liquid Whole Egg, 10 free-range eggs in liquid form, ready to go!

Packed with protein and with our Eat Well flower , it’s your convenient go-to for healthy, speedy meals.

From midweek omelettes to weekend bakes, the possibilities are endless!

Who’s cracking this open first?

#thisisnotjust",2025-01-20T18:01:12.000Z,1980
97398.0,,https://www.instagram.com/p/DFA1_xZN0-s/,,28874.0,10.0,21,,"Animal print is always a good idea.

Tap the basket in the bottom-left corner to shop",2025-01-19T16:09:46.000Z,1055
,,https://www.instagram.com/p/DFC_SLvMwlW/,,,,68,,"What. A. Menu. ​

From Sunshine and Super Greens Omelette Bowls to VIRAL Pistachio Lattes… you’ve already had a sneak peek at our new M&S Café menu. ​

But guess what… there are still way more new menu must-tries to add to your next order! ​

We’ve got breakfast well and truly sorted with our new Salmon Royale Brioche (complete with runny poachie!) and Big Breakfast Ciabatta, loaded with sausage, bacon and egg. ​

Our scrummy Eat Well Loaded Tomato Soup and XL British Chicken Schnitzel are guaranteed to go down an absolute storm at lunch. 

And our Raspberry & Hibiscus Iced Tea, Spiced Turmeric Latte and MILLIONAIRE’S Milkshake are the perfect accompaniments to your favourite PM pick-me-up. ☕️

Which are you diving into first?",2025-01-20T12:03:10.000Z,3877
,,https://www.instagram.com/p/DFCrXShq0It/,,,,138,ocadouk,"⭐ New in the M&S Foodhall – our new biscuits are a total slam DUNK ☕ 

What’s your favourite biscuit to pair with a cuppa? 

You know what, don’t answer, we have a feeling it’s all about to change once you meet our brilliant new biccies  

Made with more chocolate or more oats than any other versions on the market, it’s time to top up that biscuit jar with some… 

 Oat Crunch and Milk Chocolate Oat Crunch – baked to golden perfection with light brown sugar for extra caramelly flavour 

 Milk Chocolate Malted Milk – malty and buttery with a caramelised flavour and only the best quality milk chocolate 

 Milk Chocolate Nice – with toasted coconut and velvety chocolate for an iconic twist on the classic favourite 
Which are you opening first? 

Find our new biscuits in your local M&S Foodhall or on @ocadouk NOW",2025-01-20T09:09:04.000Z,6138
80371.0,,https://www.instagram.com/p/DFCxOu3ha4M/,,18216.0,9.48,9,,"Weren’t you just saying you needed new lingerie? ✌️

Tap the basket in the bottom-left corner to shop",2025-01-20T10:00:29.000Z,380
85562.0,MyMarks,https://www.instagram.com/p/DFDM1yhMVii/,,23576.0,8.7,2,marksandspencer_nicole.,"Getting warmer with help from Goodmove.
@marksandspencer_nicole. 
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-20T14:01:49.000Z,664
72818.0,MyMarks,https://www.instagram.com/p/DE9yLX2tzaK/,,16938.0,22.6,5,ellisiyayi,"@ellisiyayi serving Saturday looks, with pieces starting at just £25. If you didn’t have plans, you do now. 

#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-01-18T11:38:33.000Z,522
61515.0,MyMarks,https://www.instagram.com/p/DFAbGJMt7sK/,,12890.0,29.933,11,byericamatthews.,"Sunday self-care means a matching set and fresh pyjamas. 

@byericamatthews.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-19T12:11:58.000Z,363
57185.0,"EatWellPlayWell, ThisIsNotjust",https://www.instagram.com/p/DE9Z8ZFhBql/,,8825.0,82.4,0,marksandspencer,"They’re used to kicking a ball but can they catch them? The Cymru team try an @marksandspencer focus game – who comes out on top? Watch and see! 

#EatWellPlayWell #ThisIsNotjust",2025-01-18T08:01:09.000Z,160
62876.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DE-DdV_Japt/,,14229.0,90.066,3,"marksandspencer, millturner_, graceclinton_x, alessia",Three Lionesses take on the @marksandspencer Memory Game to celebrate the launch of Brain Food  Will @millturner_ @graceclinton_x @alessia remember all the items in a minute?! #EatWellPlayWell #ThisIsNotJust,2025-01-18T14:04:13.000Z,179
164850.0,,https://www.instagram.com/p/DE-SAeHtdR_/,,57124.0,8.119,15,,"Now that’s some fancy footwork. ✨ 

Tap the basket in the bottom-left corner to shop",2025-01-18T16:13:48.000Z,1059
59048.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DE_-6S8Plnl/,,15049.0,89.4,1,,We challenge the Scotland Women’s National Team to a game of Marks & Spelling. Can they correctly spell all these words related to Brain Health and our new Brain Food range?! ✍ #EatWellPlayWell #ThisIsNotJust,2025-01-19T08:03:31.000Z,180
,,https://www.instagram.com/p/DE9gxNPt0_s/,,,,5,cheftomkerridge,"Did you see @cheftomkerridge recipe for his Thai Green Salmon Noodle Bowl earlier this week? Swipe for the shopping list and the full method, and add it to your list of recipes for next week!",2025-01-18T09:00:20.000Z,1059
63706.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DE-ll_GPpo7/,,13885.0,90.066,3,"lyndondykes, kennymclean66, ryanchristie2, comedyray",ROCKET SALAD!!!!  @lyndondykes @kennymclean66 and @ryanchristie2 play a game of What Am I? with hilarious results  Perhaps @comedyray should take them on tour with him? #EatWellPlayWell #ThisIsNotJust,2025-01-18T19:02:35.000Z,198
50732.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DFAn9dUCveC/,,9213.0,70.6,1,northernireland,The lads from @northernireland try our new Good Gut and Count on Us dishes that are in store NOW. How did they do with our aptly named Gut Ball? ⚽ #EatWellPlayWell #ThisIsNotJust,2025-01-19T14:02:16.000Z,159
,,https://www.instagram.com/p/DE8GFsHNca9/,,,,15,,"Just what you were looking for: fresh finds in pleasing pastel shades. Vase, £12.50. Lamp, £20. Candles, from £3. 

Tap the basket in the bottom-left corner to shop",2025-01-17T19:47:54.000Z,702
62092.0,"EatWellPlayWell, ThisIsNotJust”",https://www.instagram.com/p/DFAFoj3t2fi/,,11090.0,90.04,0,marksandspencer,"The Cymru team try the @marksandspencer  Memory  Game – see how many items Jay, Brennan and Charlie can name in one minute! And don’t worry Jay – there’s always a job for you at M&S Food! #EatWellPlayWell #ThisIsNotJust”",2025-01-19T09:02:09.000Z,190
56984.0,MyMarks,https://www.instagram.com/p/DFDagEFN3jm/,,13446.0,59.866,6,jamierockers.,"How is it still only January? Treat yourself to The Wellness Box. Worth over £100, it’s yours for just £30.
@jamierockers.
#MyMarks
 
Tap the basket in the bottom-left corner to shop",2025-01-20T16:00:00.000Z,238
56828.0,,https://www.instagram.com/p/DE9nuV4tMsc/,,9729.0,10.0,1,,"We’re just going to leave these here (and YES, they would look great on your bed…) Shop bedding from £15.

Tap the basket in the bottom-left corner to shop",2025-01-18T10:04:21.000Z,337
57923.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DE68BPJt9H8/,,9484.0,90.0,3,"fawales, marksandspencer","Nice to feed you, to feed you nice! @fawales give their verdicts on the new Good Gut and High Protein ranges by @marksandspencer – in store NOW. 

#EatWellPlayWell #ThisIsNotJust",2025-01-17T09:01:12.000Z,224
,,https://www.instagram.com/p/DE7C5ySo-wH/,,,,57,marksandspencer,"How’s that January reset going?? 

Absolutely buzzing to have worked with @marksandspencer for the January reset wellness campaign. I’m loving the messages from friends/family and YOU telling me how you keep seeing my face in M&S stores or when you are shopping on the website.. it makes me smile so much, so thank you!! 

Hope you love the new drop just as much as I do.. 

“Tap  for the fits”
Goodmove, Sweaty Betty, Girlfriend collective and many more",2025-01-17T10:00:00.000Z,69064
62114.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DE4eFE6B4T3/,,13872.0,90.0,2,jbeattie91,"“I would absolutely have this!” The Scotland Women team are next up to try our new Brain Food range and its safe to say they are fans! They give their verdict to @jbeattie91

#EatWellPlayWell #ThisIsNotJust",2025-01-16T10:01:14.000Z,209
40685.0,,https://www.instagram.com/p/DE45jIiJBIw/,,5234.0,10.84,3,,"It’s true. A bomber jacket will go with just about anything. 
Tap the basket in the bottom-left corner to shop",2025-01-16T14:00:56.000Z,229
167578.0,MyMarks,https://www.instagram.com/p/DE7UedbKiIC/,,63601.0,15.266,16,Hayley.b.daines.,"Meet your new favourite layer. Our ultra-warm cardigan is only £39.50. 

@Hayley.b.daines. 
#MyMarks",2025-01-17T12:34:42.000Z,2201
69936.0,MyMarks,https://www.instagram.com/p/DE4QU3dBIrm/,,19615.0,36.0,7,jimchapman.,"Style? Tick. Quality? Tick. Value? TICK!
@jimchapman.
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-01-16T08:00:43.000Z,324
82729.0,,https://www.instagram.com/p/DE4r_WeKhgG/,,20962.0,56.9,3,scotlandnationalteam,See what happens when the @scotlandnationalteam take on the M&S Food version of This or That,2025-01-16T12:02:48.000Z,273
179498.0,,https://www.instagram.com/p/DE7r216NY3S/,,51029.0,61.92,20,,Did you see us on ITV this week? Our new health ranges had a starring role in the Inside M&S at New Year show on Tuesday night and they have been flying off the shelves! If you haven’t tried them yet here’s a handy guide to show where they are in store and if you haven’t watched the show yet – what are you waiting for?! It’s available on ITVX and STV Player NOW. Let us know what you think! Because lets face it this is not just any show……,2025-01-17T15:59:55.000Z,582
114565.0,,https://www.instagram.com/p/DE7LTtJKfRe/,,41637.0,29.4,8,"marksandspencer_zarah., marksandspencer_daz.","You heard it here first. Our insider’s reveal their 2025 must-haves.

@marksandspencer_zarah. @marksandspencer_daz.",2025-01-17T11:14:49.000Z,583
757270.0,"Ad, ThisIsNotJust",https://www.instagram.com/p/DE5Sw1kOq4B/,,368530.0,74.8,63,marksandspencer,"The Redknapp’s take over M&S! Find out what happened when we met Product Developer Claire and we got a sneak peek at the new YAY! Mushrooms range of drinks from @marksandspencer ‍  
We both love the latest food and drink trends and these drinks are the hottest thing on the market this January. Hate mushrooms? Don’t worry they don’t taste anything like them, they all taste great and they’re available in M&S Foodhalls and on Ocado NOW. 

#Ad #ThisIsNotJust",2025-01-16T17:48:32.000Z,3368
64902.0,,https://www.instagram.com/p/DE4k9VIS2NX/,,11405.0,90.04,2,"marksandspencer, comedyray, kennymclean66, ryanchristie2, lyndondykes",To celebrate the launch of the @marksandspencer Brain Food range @comedyray tests @kennymclean66 @ryanchristie2 and @lyndondykes on their career while they try and balance a football on their head. Simple eh? Not so much…,2025-01-16T11:01:12.000Z,249
248547.0,,https://www.instagram.com/p/DE7eBDKNYUC/,,80812.0,84.2,52,,"If you’re treating yourself to a takeaway this Lunar New Year…how’s this for a flavour-packed feast? ​

Usher in the Year of the Wood Snake with our incredible Dine In deal, featuring TWO mains and TWO sides for just £15! ​

You’ll find favourites like our Crispy Lemon Chicken and lip-smacking Beef & Black Bean, with new additions like our Char Siu Pork Bao Buns, Miso Mushroom Bao Buns and Chicken & Cashew Nuts. ​

Fans of our iconic Our Best Ever Prawn Toasts are also in luck…you can now snap up these best-selling bites in our Lunar New Year Dine In too! ​

Which combo will you be celebrating with?",2025-01-17T13:58:42.000Z,1647
191865.0,"AD, ThisIsNotJust",https://www.instagram.com/p/DE2xHK1Owkl/,,66136.0,90.0,11,"chrisstark, marksandspencer, marksandspencerfood","Not sure if I’ve mentioned this before …but I get up at 4AM every day and it can be a bit of a struggle to get the brain working that early in the morning
 
So @chrisstark and I decided to play some brain provoking games to celebrate the launch of @marksandspencer Brain Food range to get the old noggin ticking over!   

The M&S Food Brain Food range is 13 nifty products and is available on store now

@marksandspencer 
@marksandspencerfood 
@chrisstark 

#AD 
#ThisIsNotJust",2025-01-15T18:16:20.000Z,1283
42782.0,,https://www.instagram.com/p/DE2DjinCyVW/,,7661.0,13.72,5,,"All the colours, all the ages, with quality you can hand down. From just £8.

Tap the basket in the bottom-left corner to shop ​",2025-01-15T11:30:36.000Z,226
73786.0,MyMarks,https://www.instagram.com/p/DE2Kb2fCtTE/,,22821.0,19.8,12,xtinaokenla.,"Feelgood runs in Goodmove. Feelgood recovery with The Wellness Box. See? January isn't so bad.

@xtinaokenla.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-15T12:31:07.000Z,260
,,https://www.instagram.com/p/DE2XTi9q2Zz/,,,,24,ocadouk,"⭐ New in the M&S Foodhall – there’s a new big (and little) shot in town 

Support your brain health with something sensationally slurp-able this Jan - our new Brain Food Tropical Kefir Shot. 

Available in a multi-pack of three or single serves, these mango, passion fruit and pineapple kefir shots are made with British milk and are a source of vitamin B12 and iodine, designed to support your brain health as part of a balanced diet. 

This delicious daily shot is a bit of a no-brainer really… 

Find them in your local M&S Foodhall or on @ocadouk NOW",2025-01-15T14:22:54.000Z,644
62334.0,MyMarks,https://www.instagram.com/p/DEz9wGyNOsc/,,14659.0,76.466,13,marksandspencer_irayne.,"Snap up The Wellness box for just £30 (it’s worth over £100!) and schedule yourself a much-needed night in 

@marksandspencer_irayne.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-14T16:01:32.000Z,356
318105.0,MyMarks,https://www.instagram.com/p/DEz25ZmheyP/,,153687.0,20.466,108,marksandspencer_jodie.,"Have you spotted our new live mannequins yet? In store until 6pm (then they have to get home for bedtime).

@marksandspencer_jodie.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-14T15:01:36.000Z,5010
47840.0,MyMarks,https://www.instagram.com/p/DE18sWiPc0x/,,9488.0,25.533,9,Poonamwalid,"@Poonamwalid said it, it’s a spa day in a box. Worth over £100, The Wellness Box is yours for just £30. 
#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-01-15T10:30:35.000Z,247
,,https://www.instagram.com/p/DE11dNMzSHY/,,,,44,,"Calling all new mums and dads! Sign up to the parent hood for treats, rewards, inspiration and advice from pregnancy up to two years’ old.",2025-01-15T09:27:10.000Z,1511
77176.0,MyMarks,https://www.instagram.com/p/DE0Lad9vC4G/,,24814.0,21.733,8,emma_mcmenemy.,"Basics, but better. 
Loads of colours? Tick. Pure cotton? Tick. Comfy enough to boogie in? Tick, tick, tick.

@emma_mcmenemy. 
#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-01-14T18:00:55.000Z,448
56393.0,MyMarks,https://www.instagram.com/p/DE0EiySNF-I/,,12488.0,9.866,14,itsviolet__.,"Great-value staples to add your daily rotation. 

@itsviolet__.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-14T17:00:45.000Z,523
62078.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DE2iluBN3ah/,,11361.0,88.92,6,"conorbradley.03, isaacprice2609, shea.charles, aaronbutleronline","“I do my food shop mostly in M&S” @conorbradley.03 @isaacprice2609 and @shea.charles join @aaronbutleronline to test out a trio of new M&S Brain Food products. What scores top points with them and what else goes into their M&S shopping trolley? 

#EatWellPlayWell #ThisIsNotJust",2025-01-15T16:02:05.000Z,289
55863.0,EatWellPlayWell,https://www.instagram.com/p/DE2pf5Toyry/,,6667.0,89.68,2,"conorbradley.03, isaacprice2609, shea.charles, marksandspencer","See how @conorbradley.03 @isaacprice2609 and @shea.charles get on when they test themselves in the @marksandspencer Food Memory Game challenge. 

This is not just any Memory Game challenge… 

#EatWellPlayWell",2025-01-15T17:03:20.000Z,233
110491.0,,https://www.instagram.com/p/DEzUH75uv49/,,36149.0,33.44,13,,"There’s not “mush-room” for error on “Inside M&S at New Year” tonight! ​

We’ve been working with Royal Botanic Gardens, Kew to confirm the identity and quality of the mushrooms used in our YAY! Mushrooms products, and Product Developer Claire set out on an ambitious mission... to create a lion’s mane latte (yes that’s right, a mushroom coffee).​

Find out how she gets on tonight at 9pm on itv and stv.",2025-01-14T09:57:48.000Z,488
76759.0,,https://www.instagram.com/p/DExSHpWK4h7/,,22669.0,12.04,7,,"How to look extra cool in the cold. 

Tap the basket in the bottom-left corner to shop",2025-01-13T15:02:07.000Z,816
61519.0,MyMarks,https://www.instagram.com/p/DExLSc4ognt/,,14130.0,13.866,12,marksandspencer_emmas.,"Find us on the slopes in Goodmove 

@marksandspencer_emmas.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-13T14:02:35.000Z,478
53768.0,,https://www.instagram.com/p/DExY7fMhMLr/,,11439.0,11.64,2,,"The utility jacket everyone's talking about, just £69.

Tap the basket in the bottom-left corner to shop",2025-01-13T16:01:07.000Z,386
46585.0,,https://www.instagram.com/p/DEzv8metzPv/,,8141.0,11.4,2,,"The coolest looking team in all-new varsity  

Tap the basket in the bottom-left corner to shop",2025-01-14T14:00:45.000Z,218
70252.0,,https://www.instagram.com/p/DEzo5h1uhhv/,,14984.0,89.44,14,faisalpmafitness,"2025 is the year of the brain! ​

The brain is the powerhouse behind how we think, how we feel and how we learn, so it’s important that we fuel it with the right nutrients so we can perform at our best.​

Join @faisalpmafitness and M&S Food Senior Nutritionist Rebecca as they discuss all things the brain health and how to find products that support your brain in the Foodhall...​

Every product in our Brain Food range contains 2 of our 6 selected brain health supporting nutrients that many people lack in their diets.",2025-01-14T12:59:51.000Z,353
158259.0,"Ad, ThisIsNotJust",https://www.instagram.com/p/DEzuKUXNhel/,,52044.0,80.76,47,marksandspencer,"I got to embrace my inner geek when I caught up with @marksandspencer Product Development Manager Claire for a mushroom science lesson and to find out all about M&S new YAY! Mushrooms range ‍⚕️ You know I love my alternative health, and this launch was well up my street. Five drinks made with either Lion’s Mane or Reishi mushrooms that have been verified by Royal Botanic Gardens, Kew – one of the global experts on mushrooms! Fancy eh? These are in M&S Foodhalls NOW. #Ad #ThisIsNotJust",2025-01-14T13:46:08.000Z,1515
,,https://www.instagram.com/p/DExBp35KMn1/,,,,16,ocadouk,"⭐ New in the M&S Foodhall – there’s *salmon* special about this super salad  

Our new Brain Food Super Salmon Salad is absolutely bursting with good stuff. 

Tuck in to this delicious Scottish salmon fillet with grains, greens and beans, with a pot of moreish miso Caesar dressing. 

Not only is it Eat Well, this super salad is high in omega 3 and a source of vitamin B12. So you can feel extra virtuous when you tuck into it in front of your colleagues! 

Find our new Brain Food range in your local M&S Foodhall or on @ocadouk NOW  

*Best enjoyed as part of a healthy lifestyle & a balanced varied diet*",2025-01-13T12:37:31.000Z,857
108460.0,,https://www.instagram.com/p/DEzODBbOHfD/,,31060.0,88.4,38,,"What are YOU picking up for your 2025 January health kick? ​

Come with us to our Home of Health Event where we asked M&S Food Product Developers and Nutritionists what healthy options are going in their shopping trolleys this year. ​

Which of these will you be picking up first?",2025-01-14T09:04:55.000Z,790
74800.0,MyMarks,https://www.instagram.com/p/DEwvpneBQFG/,,18953.0,7.992,1,marksandspencer_james.,"Starting the week with a strong coffee. 

@marksandspencer_james.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-01-13T10:00:25.000Z,423
174145.0,,https://www.instagram.com/p/DExmRcluXs-/,,70355.0,26.8,41,,"“Nobody’s ever made a Brain Ball like this!” ​

Tomorrow  on “Inside M&S at New Year”, Product Developer Martha tries to create the perfect product that both ticks off all the health criteria and tastes amazing... can she do it?​

Find out tomorrow at 9pm on ITV and STV.",2025-01-13T17:57:52.000Z,717
102595.0,,https://www.instagram.com/p/DExto4PqH_y/,,23364.0,24.64,4,,"Lacking recipe inspiration this January? ️

Spice up your mid-week dinner and tick off your week’s intake of Omega-3 with this flavour-packed Thai Green Salmon Noodle Bowl using M&S Caledonian Gold Salmon 

Find the full recipe at the link in our bio!",2025-01-13T19:03:03.000Z,685
,,https://www.instagram.com/p/DEu0DskOotx/,,,,122,"marmite, ocadouk","⭐ New in the M&S Foodhall – sending Marmite fans to cloud nine ☁️ 

What’s this? Another exclusive M&S x @marmite delight to get stuck into? 

Our Cheese Clouds are a super snack for anyone wanting to up their protein intake…and now come mixed with the UK’s most ICONIC spread. 

Made with just baked cheddar cheese and Marmite, these crunchy, crumbly clouds are packed with 7g protein, ideal for on-the-go or desk-drawer snacking! 

Will you be giving them a go? 

Find them in your local M&S Foodhall or on @ocadouk NOW",2025-01-12T16:00:17.000Z,2074
,,https://www.instagram.com/p/DEuYoSlzWWq/,,,,3,,"*Do* try these pastel picks at home.
Tap the basket in the bottom-left corner to shop ​",2025-01-12T12:00:36.000Z,567
108067.0,,https://www.instagram.com/p/DEuK3VlqAUl/,,34233.0,19.84,24,,"Style to live in. Introducing easy updates that make a big impact.
Tap the basket in the bottom-left corner to shop ​",2025-01-12T10:00:39.000Z,763
,"thisisnotjust, newinthefoodhall",https://www.instagram.com/p/DEwoou_qrwx/,,,,77,ocadouk,"⭐️New in the M&S Foodhall - chocolate spread but make it high protein

We’ve cracked the ultimate high protein chocolatey treat!

Our new High Protein Chocolate Hazelnut Spread is not only packed with crunchy hazelnut pieces, making it mouth-watering moreish, it’s loaded with 5g of protein per serving as well!

Spread onto seeded bread, bake into high protein muffins or devour on your toasted High Protein bagels with your favourite berries.

Or you know, just dive straight in with a spoon… no-one’s judging!

Find it in your local M&S Foodhall or on @ocadouk NOW  ‍♂️

#thisisnotjust #newinthefoodhall",2025-01-13T08:58:54.000Z,2362
86916.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DEsImaDttbC/,,24416.0,83.6,1,jbeattie91,"“You’re a big fan on M&S”
“I’m just waiting for my sponsorship deal…” 

@jbeattie91 gets the verdict from the Scotland Women’s National Team on our new High Protein ranges and how great we are for gluten free options! 

#EatWellPlayWell #ThisIsNotJust",2025-01-11T15:02:28.000Z,283
92398.0,"EatWellPlayWell, ThisIsNotJust, FollowTheFlower",https://www.instagram.com/p/DEvHbYfqGFb/,,23863.0,85.4,0,england,"Want to eat like your favourite @england footballers? 

Levi Colwell, Rico Lewis and Kyle Walker try our new Good Gut 35 Plant Salad and High Protein meals and give them the     

#EatWellPlayWell #ThisIsNotJust #FollowTheFlower ",2025-01-12T18:50:23.000Z,336
97784.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DEsj7LZxgOS/,,25099.0,94.96,4,"kennymclean66, ryanchristie2, lyndondykes, marksandspencer, comedyray","“I’ll take all three” @kennymclean66 @ryanchristie2 and @lyndondykes are in the @marksandspencer Eat Well Truck with @comedyray trying a hattrick of new M&S Brain Food  products. 

What are their top picks? 

#EatWellPlayWell #ThisIsNotJust",2025-01-11T19:02:11.000Z,432
70425.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DEsWMCsggzJ/,,13733.0,90.04,2,fawales,"The @fawales team are next in the Eat Well truck to try our brand-new Brain Food range. What will the Cymru lads be having on the way to training? 

#EatWellPlayWell #ThisIsNotJust",2025-01-11T17:01:19.000Z,391
124003.0,"EatWellPlayWell, ThisIsNotJust",https://www.instagram.com/p/DEsPfEINs_Q/,,43107.0,89.0,9,"scotlandnationalteam, marksandspencer","Eat Well and Play Well this January – get the @scotlandnationalteam verdict on some of @marksandspencer new healthy meals and snacks that are in Foodhalls now!  

#EatWellPlayWell #ThisIsNotJust",2025-01-11T16:02:40.000Z,446
,,https://www.instagram.com/p/DErs9MYTYaP/,,,,14,,"Winter, keep on wintering... we're staying right here 
Tap the basket in the bottom-left corner to shop",2025-01-11T11:00:29.000Z,1487
99019.0,,https://www.instagram.com/p/DErz5YXS-Ul/,,21715.0,7.84,40,,"Hot right now: the January edition...
Tap the basket in the bottom-left corner to shop",2025-01-11T12:02:12.000Z,826
,,https://www.instagram.com/p/DEsc_e3AysY/,,,,38,ocadouk,"⭐ New in the M&S Foodhall – YAY for our new mush-awaited coffee can ‍☕ 
We’ve got another mighty mushroom drink up our sleeves this Jan…and this time, it’s in a can! 

Our YAY! Mushrooms Vanilla Latte is a double shot of coffee with a difference. It includes Lion’s Mane mushrooms, verified by Kew Gardens – the UK’s leading experts in mushrooms and their benefits.
 
(Don’t worry, you can’t actually taste them ) 

Creamy, vanilla-y and made with our Fairtrade coffee, bring the zing to your day with this extra-special cold coffee. 

Find it in your local M&S Foodhall or on @ocadouk NOW",2025-01-11T18:00:14.000Z,990
88817.0,MyMarks​,https://www.instagram.com/p/DErmEyIvIQa/,,24690.0,61.033,2,marksandspencer_zarah​,"Live well, every day with @marksandspencer_zarah​ and The wellness box. Yours for just £30 (worth £100).
 #MyMarks​
Tap the basket in the bottom-left corner to shop",2025-01-11T10:00:40.000Z,364
53141.0,,https://www.instagram.com/p/DEpBRrRMrCr/,,8136.0,9.96,7,,"When two become one. Say hello to your new favourite co-ord.
Tap the basket in the bottom-left corner to shop",2025-01-10T10:00:27.000Z,412
,,https://www.instagram.com/p/DEmwneVqckV/,,,,3,,"The pleasure of leisure – our ultimate PJ top and bottoms for just £15 each (£30 for the matching set). This is value you can trust.

Tap the basket in the bottom-left corner to shop ​",2025-01-09T12:56:14.000Z,420
