text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
Shiesty Mark  Invincible Variants #invincible #invincibleseason3 #invinciblewar #invinciblecomic #invincibleedit #invinciblecharacter #mark #markgrayson #invinciblevariants #myinvinciblevariant #myinvinciblecharacter #shiestymark #veilmark #ragfacemark #clothmark #griftermark #hoodvincible #mark6 #shiestymarkedit #1v7 #shiestymark1v7 #alternativemark #edit #edits #alightmotion #alightmotion_edit #funk #phonk #trending #viral #fy #fyp ,2025-03-23,"invincible, invincibleseason3, invinciblewar, invinciblecomic, invincibleedit, invinciblecharacter, mark, markgrayson, invinciblevariants, myinvinciblevariant, myinvinciblecharacter, shiestymark, veilmark, ragfacemark, clothmark, griftermark, hoodvincible, mark6, shiestymarkedit, 1v7, shiestymark1v7, alternativemark, edit, edits, alightmotion, alightmotion_edit, funk, phonk, trending, viral, fy, fyp",56200,,9087,7900000,112100,398200,0,"""Summer Trends"""
happy to announce my burn marks are finally at “i can cover them up with makeup and filters” stage  celebrating with a cosplay i’ve been wanting to do for a while yayy #calypso #epicthemusical #calypsocosplay #odyssey ,2025-05-19,"calypso, epicthemusical, calypsocosplay, odyssey",5517,,1401,1100000,23900,250300,0,"""Summer Style"""
"I went on a last-minute trip to Saint Helena Catholic Church in Louisiana and to Our Lady of Hope Catholic Retreat Center in Mississippi. Being there felt so unreal, and seeing everything that Fr. Mark Beard accomplished motivated me to do more for my faith. My eyes filled with tears as I walked into Saint Helena Catholic Church because I imagined him there, celebrating Mass with his parishioners. I often wonder what it felt like to be there with him. It must have been quite an experience.  I know that Fr. Mark Beard has followers from all over the world who, like myself, never got to meet him, yet we love and miss him. I will be sharing more pictures and videos of Saint Helena Catholic Church, his gravesite, and Our Lady of Hope Catholic Retreat Center.  Eternal rest grant unto his soul O Lord. And let perpetual light shine upon him. May he REST IN PEACE. Amen!   #fyp #foryourpage #Christ #God #Jesus #Christian #Lord #Bible #catholic #Catholicism #newlife #transformation #Jesuslovesyou #JesusChrist #Father #faith #love #spirituality ",2025-05-28,"fyp, foryourpage, christ, god, jesus, christian, lord, bible, catholic, catholicism, newlife, transformation, jesuslovesyou, jesuschrist, father, faith, love, spirituality",129,,45,9440,158,1360,0,"""Everyday Style"""
STRIPE/TARGET MARK || “I WOULDNT EVEN KEEP YOU AS A SLAVE IN MY EMPIRE!!! || #fypシ #viralvideo #edit #invincible #invincibleseason3 #invincibleedit #invinciblewar #invinciblecomic #invinciblevariants #robertkirkman #targetmark #stripemark || ,2025-05-14,"fypシ, viralvideo, edit, invincible, invincibleseason3, invincibleedit, invinciblewar, invinciblecomic, invinciblevariants, robertkirkman, targetmark, stripemark",1453,,203,159600,5101,15400,0,"""Summer Style"""
gotta keep possession by all means. #fell #loveyou #fineshyt #summer #mark #territory #thatsmyball #viralvideos #relatable #janii #frenchtiktok ,2025-05-28,"fell, loveyou, fineshyt, summer, mark, territory, thatsmyball, viralvideos, relatable, janii, frenchtiktok",6309,,46,133600,2271,24400,0,"""Summer Trends"""
If im taking 200 photos for u i will expect the same energy back #girls ,2025-01-08,girls,9540,,1144,1800000,20300,399400,0,"""Everyday Style"""
he was not expecting that  #splashin #splashinapp #seniorsplashin #seniorassassin  This is just a game called Senior Splashin where players eliminate players with water. Videos like these are not to be taken seriously.,2025-04-16,"splashin, splashinapp, seniorsplashin, seniorassassin",6153,,1334,41400000,39700,1300000,0,"""Everyday Style"""
"He lost his wife and 8-year-old child in the crash. He was the only one who survived. But Jerry Tuazon spoke with so much peace. He said, “Pinahiram lang sila ng Diyos. Sa amin, natutulog lang sila. Napatawad ko na ang driver.” He didn’t demand revenge. He didn’t blame the company. Instead, he asked people not to shut down Solid North. He said the drivers have families too. And people still need them. Jerry is a Seventh-Day Adventist. He was on his way to a church event when the crash happened. Even in deep pain, he showed compassion. Even after losing everything, he chose to think of others. He didn’t just survive. He lived with a kind of heart that most of us can only hope to have. This is not weakness. This is strength. This is faith. He is proof that God can turn tragedy into testimony. #fyp ",2025-05-07,fyp,20900,,2879,5200000,21400,497500,0,"""Everyday Style"""
"928 calls. I know Ariana is so much happier now and she is healed/healing. This is not a ship edit, just a trend. I did love them together though. #macmillerforever #macmiller #arianagrande #arianagrandefan #hozier #foryou #arianaedit ",2025-01-13,"macmillerforever, macmiller, arianagrande, arianagrandefan, hozier, foryou, arianaedit",45000,,4094,4000000,77600,851000,0,"""Everyday Style"""
"Day 268 in row  ""A Work in Progress"" by @AVeryVeryRareBird. My mug: cosmicmugs.com/goldmoon. Did you see my big vase? I was selling it for $14,995. But instead, I'm giving it away to one lucky Patron, free. Enter for your chance to win it by supporting me for as little as $3 per month at patreon.com/cherricopottery. Winner will be announced January 31st, 2025. I'm curious, what would you do with this big vase if I gave it to you? It is not a random chance giveaway. I'm personally choosing one of my Patreon supporters myself, based on my preference, and gifting one person this huge vase for free. So please leave a comment and let me know why you want it. What would you do with it? I might just choose you :)",2024-12-16,,4283,@AVeryVeryRareBird,1135,19500000,10700,272300,1,"""Everyday Style"""
The Ice Cream Sandwich Table. Fourth in The Sandwich Series. I think this may just be my all time favorite. If not very close to it. There is something SO nostalgic about this one for me. Some classic summertime memories as a kid. Plus the design of the ice cream drip legs to the rug. I really love this one. I hope you do too. Much love.,2025-02-19,,34300,,1061,4000000,25800,276500,0,"""Easter Indulgence"""
"What just Happened? Did cheesecake just come out of that delicious cinnamon roll? Well it all started about 20 years ago when we entered the Pillsbury Bake off in 2004. Breakfast dessert was the category we entered. We never heard back from our entry, but our friends and family had a word or two to say about our innovative concept. This delightful entry invites dessert goers to enjoy anytime of day. With surprises of cinnamon rolls hiding within your scoop and on top while finished with our house made cream cheese frosting this beautifully rich in flavor and tradition is not only the first flavor we ever created, but also serves as a cornerstone in remembering our creative process. #cheesecake #scoopable #creamcheese #cinnamonroll #suprise #cinnamonrolls #tradition #dessert #pillsbury #inspired #sweets #foodie #creative #innovation #nextlevel #elevate #love #passion #culinary #adventure #baking #howto #may #fyp #lincoln #nebraska #highsocietycheesecake ",2025-05-02,"cheesecake, scoopable, creamcheese, cinnamonroll, suprise, cinnamonrolls, tradition, dessert, pillsbury, inspired, sweets, foodie, creative, innovation, nextlevel, elevate, love, passion, culinary, adventure, baking, howto, may, fyp, lincoln, nebraska, highsocietycheesecake",114000,,4534,10300000,54500,598500,0,"""Easter Indulgence"""
"if this isn't a classic reid olson video, I don't know what is.",2025-05-23,,33500,,3256,6300000,100900,928000,0,"""Everyday Style"""
Drum roll please  Speckled Egg Cookies have arrived in Ireland   #cookies #mandscookies #speckledegg  The perfect Easter treat  Marks and Spencer cookies ,2025-03-27,"cookies, mandscookies, speckledegg",894,,37,668400,175,3840,0,"""Easter Indulgence"""
And now everything smells delicious ✨ #cleantok #mands #marksandspencer #cleaningproducts ,2025-04-03,"cleantok, mands, marksandspencer, cleaningproducts",38,,8,609100,136,1809,0,"""Summer Style"""
OMG.. parmigiano reggiano & truffle BUTTER!    #butter #trufflebutter #m&s #m&sfinds #newin #newtrend #mands #marksandspencer #mandslocal #mandsfood ,2025-03-06,"butter, trufflebutter, m, m, newin, newtrend, mands, marksandspencer, mandslocal, mandsfood",3993,,39,205000,1228,8061,0,"""Easter Indulgence"""
M&S Snackies Always  #marksandspencer #asmr #fyp #viral #mands @M&S Food #mandsfood #foryoupagе ,2025-04-22,"marksandspencer, asmr, fyp, viral, mands, mandsfood, foryoupagе",555,@M&S Food,0,41800,102,539,1,"""Fresh Finds"""
Speckled Egg cookies launching tomorrow! March 26th  #marksandspencer #mandsfood #fyp #speckledeggcookies #mandscookies ,2025-03-25,"marksandspencer, mandsfood, fyp, speckledeggcookies, mandscookies",49600,,544,1100000,3099,88100,0,"""Easter Indulgence"""
A trip to the beauty range @Marks & Spencer including products from @Neal’s Yard Remedies @Pixi Beauty @Clinique UK #WelshLadyASMR #asmrfyp #asmrtist #welshtiktoker #relaxing #whisper #asmrshopping #beautyproducts #marksandspencer ,2025-05-13,"welshladyasmr, asmrfyp, asmrtist, welshtiktoker, relaxing, whisper, asmrshopping, beautyproducts, marksandspencer",1318,"@Marks & Spencer, @Neal’s Yard Remedies, @Pixi Beauty, @Clinique UK",158,310000,5836,36800,4,"""Summer Style"""
my all time favourite m&s dine in deal ✨ #fyp #marksandspencer #steak #datenight #dinein ,2024-12-04,"fyp, marksandspencer, steak, datenight, dinein",13900,,46,655700,1761,15600,0,"""Pub Vibes"""
My function ✨ #marksandspencer #function #fyp #foryoupagе #myfunction ,2025-03-16,"marksandspencer, function, fyp, foryoupagе, myfunction",10900,,80,347500,1936,66700,0,"""Summer Trends"""
"No kidding, CHINA BLUE Floral Collection ng M&S is the best! Sobrang bango lalo na yung powder.  Pahabol christmas gift? Try nyo to guys! Super worth it   #marksandspencer #floralcollection #chinablue #christmasgift #fyp #handlotion  #talcumpowder  @Marks and Spencer ",2024-12-18,"marksandspencer, floralcollection, chinablue, christmasgift, fyp, handlotion, talcumpowder",2,@Marks and Spencer,4,5803,2,18,1,"""Festive Cheer"""
Pistachio Discover Fragrance just landed !!  We are soooo excited about this one…scent is INCREDIBLE. Available at M&S Braehead whilst stocks last (be quick this will fly off our shelves) Prices starting at £6. ‍♀️  #marksandspencer #scotland #glasgowshopping #glasgowtiktok #mandslocal #fyp #foryoupage #marksandspencerhaul #marksandspencerbeauty #pistachio #pistacchiolovers #womensfragrance #womensperfume ,2025-01-05,"marksandspencer, scotland, glasgowshopping, glasgowtiktok, mandslocal, fyp, foryoupage, marksandspencerhaul, marksandspencerbeauty, pistachio, pistacchiolovers, womensfragrance, womensperfume",77,,6,35400,72,366,0,"""Style Finds"""
@Marks & Spencer the cutest summer jarmas! ️ #mands #pyjama ,2025-04-21,"mands, pyjama",463,@Marks & Spencer,10,36700,70,956,1,"""Summer Style"""
Guys don’t sleep on M&S!!! #fashiontiktok #marksandspencer #comeshoppingwithme ,2025-05-26,"fashiontiktok, marksandspencer, comeshoppingwithme",0,,6,856,1,61,0,"""Summer Style"""
Obsessed with @Marks & Spencer Baby girl new in right now  #babytiktok #babygirl #babyclothes #newin #firsttimemum #babyfinds #baby #firsttimemummy #fyp #babygirlclothes #babylove #babytok #hauls #marksandspencer #girlclothes ,2025-02-06,"babytiktok, babygirl, babyclothes, newin, firsttimemum, babyfinds, baby, firsttimemummy, fyp, babygirlclothes, babylove, babytok, hauls, marksandspencer, girlclothes",569,@Marks & Spencer,6,29500,97,1050,1,"""Seasonal Style"""
"Part 2 - it fits like a glove, for reference I’m wearing an size 18 and I’m 5.7”  If your tall I would recommend getting it in tall if you can.  Also check out my Vinted as their will be more stuff going on soon.  Linked in my bio  #marksandspencer #mands #mandstok #marksandspencerhaul #marksandspencers #denimdress #denimdressoutfit #denimdresses #summerdresses #summerdressesoutfit #highstreetfashion #highstreetjunkies #highstreetstyle #highstreetfashionuk #highstreetfinds ",2025-05-12,"marksandspencer, mands, mandstok, marksandspencerhaul, marksandspencers, denimdress, denimdressoutfit, denimdresses, summerdresses, summerdressesoutfit, highstreetfashion, highstreetjunkies, highstreetstyle, highstreetfashionuk, highstreetfinds",28,,38,20700,58,639,0,"""Seasonal Style"""
"Jaeger summer pieces and @claudiawinkle? Dream combo, tbh.",2025-05-23,,5,,5,4080,4,106,0,"""Seasonal Style"""
"These are definitely not just ordinary custard creams and bourbons, these are @Marks & Spencer custard creams and bourbons! Lower in price AND ten times more delicious because they are extra creamy! My favourites it’s a win win besties! #marksandspencer #custardcreams #chocolatebourbons #bargainshoppi ",2025-05-27,"marksandspencer, custardcreams, chocolatebourbons, bargainshoppi",8,@Marks & Spencer,32,8029,11,45,1,"""Easter Indulgence"""
"Visit us every day at Festival City Center ! ✨  ️ 1 floor, next to Korea 360 and Marks & Spencer ! ☎️WhatsApp for any question: ‪+971 54 352 8440‬ . #storeopening #firstshop #grandopening #TheCharmsAtelier #CelebrateWithCharms #charmsbracelet #CustomJewelry #waterproofjewelry #charmsparty #dubaistartup #dubaifounder #dubaiworkshop #charmsshop #charmbar #charmbardubai #charmbardubai #MobileCharmCart ",2025-05-25,"storeopening, firstshop, grandopening, thecharmsatelier, celebratewithcharms, charmsbracelet, customjewelry, waterproofjewelry, charmsparty, dubaistartup, dubaifounder, dubaiworkshop, charmsshop, charmbar, charmbardubai, charmbardubai, mobilecharmcart",5073,,113,216200,5085,11200,0,"""Style Finds"""
primitasss did you miss me bc I missed you  #innout #innoutburger #innoutmukbang #innoutfries #foodie #msmunchies #mukbang ,2025-04-29,"innout, innoutburger, innoutmukbang, innoutfries, foodie, msmunchies, mukbang",10700,,823,3700000,5287,199800,0,"""Everyday Style"""
"this is not just our land. so sick, severely disappointed to say the absolute least. #climatechange #gif #giphy #fypシ #awareness #foryoupage #fypage #viral #animal #saveourecosystems  #drillbabydrill #aesthetic #nature ",2025-01-26,"climatechange, gif, giphy, fypシ, awareness, foryoupage, fypage, viral, animal, saveourecosystems, drillbabydrill, aesthetic, nature",58800,,4333,4800000,118000,1200000,0,"""Summer Trends"""
This is not just a story #direwolf #edit #dinosaur #jurassicpark #fyp #deextinction ,2025-04-09,"direwolf, edit, dinosaur, jurassicpark, fyp, deextinction",30,,30,8345,101,455,0,"""Everyday Style"""
"l'm home..but my home doesn't stand.. ❤️‍ I want to share what I feel with you because this is not just about me, this is what many Syrians are going through right now..Loss, pain and trauma. This is the home I grew up in, drew my dreams of becoming the best woman I could be, and even washed dad's car with him in the neighborhood. Yes, my home is just rubble but those memories will always give me strength to move forward الحمدلله",2025-03-16,,13100,,7593,2600000,20100,346100,0,"""Everyday Style"""
This isn’t just about the flowers.,2025-02-15,,12700,,248,1300000,20100,202800,0,"""Everyday Style"""
this isnt about ice. #ice #aesthetic #trending #relateable #relateablequotes #quote #foryoupage #foryou #fyp #viral ,2025-01-17,"ice, aesthetic, trending, relateable, relateablequotes, quote, foryoupage, foryou, fyp, viral",8399,,301,885200,17000,126100,0,"""Summer Trends"""
all the humans seeing this on their commute to their jobs like ‍♀️#artificialintelligence #ai #chatgbt #detroitbecomehuman #dystopian #bladerunner ,2025-05-16,"artificialintelligence, ai, chatgbt, detroitbecomehuman, dystopian, bladerunner",37600,,2697,1800000,14800,267800,0,"""Everyday Style"""
follow for more Scotland   #scotland #glasgow #ayr ,2025-04-18,"scotland, glasgow, ayr",1652,,131,82900,428,5699,0,"""Summer Trends"""
Replying to @_kirs_09  follow for more Scotland   #scotland #paisley #piazzashoppingcentre ,2025-05-09,"scotland, paisley, piazzashoppingcentre",1130,@_kirs_09,90,52000,230,2939,1,"""Everyday Style"""
life advice. #gym #meme #Gymshark  @nickvenuti_fit ,2025-03-26,"gym, meme, gymshark",3061,@nickvenuti_fit,202,463000,5091,55800,1,"""Everyday Style"""
"Bro did NOT like that   (ChatGPT core part 2) [THIS IS JUST A SKIT, I DID NOT GET BANNED] #trend #xyzbca #fyp #viral #zyxcba #chatgpt #trending #ai #chatgptcore #chatgptfunny #aicore",2025-05-27,"trend, xyzbca, fyp, viral, zyxcba, chatgpt, trending, ai, chatgptcore, chatgptfunny, aicore",79400,,3480,5500000,89700,789200,0,"""Everyday Style"""
The future is NOW! @★•___∆  #gacha #gachalife #fyp #fypシ゚ #gachafyp #memes #trend #gachaanimation #gachalife2 #gachaclub #rejidashe #gachafyp #fyppppppppppppppppppppppp  #fyppp #fypppppppppppppp #gachaeditz #rejinae01 #гача #гачаклуб #gachaedit #alightmotion #gachatrend #?gachatiktoker‍sur #foryoupage #?gachallifemême #?gachallife #viral #edit #trending #animation #gachacommunity #tweening,2025-01-03,"gacha, gachalife, fyp, fypシ゚, gachafyp, memes, trend, gachaanimation, gachalife2, gachaclub, rejidashe, gachafyp, fyppppppppppppppppppppppp, fyppp, fypppppppppppppp, gachaeditz, rejinae01, гача, гачаклуб, gachaedit, alightmotion, gachatrend, ?gachatiktoker‍sur, foryoupage, ?gachallifemême, ?gachallife, viral, edit, trending, animation, gachacommunity, tweening",129,@★•___∆,111,49100,1510,3603,1,"""Everyday Style"""
tlou is not just a story #thelastofustattoo #thelastofus #tlou #fyp #tattoo #tattooart #fireflies ,2025-04-30,"thelastofustattoo, thelastofus, tlou, fyp, tattoo, tattooart, fireflies",3621,,238,391200,11200,81900,0,"""Summer Trends"""
"No, it's not what you think! Just Unicorn Siamese Twins 2️⃣",2025-03-11,,133,,116,334000,328,2869,0,"""Everyday Style"""
it’s not just about flowers #love #her #flowers ,2025-01-18,"love, her, flowers",55300,,1262,4600000,61900,736800,0,"""Everyday Style"""
"if this isn't a classic reid olson video, I don't know what is.",2025-05-23,,33500,,3229,6300000,100900,928000,0,"""Everyday Style"""
"""After five years of living with ALS, this year has been the hardest yet. My body feels like it’s almost giving out on me, and each day presents new pain and struggles. It’s a constant battle, but I’m  still holding on  #ALS #Strength #progression  p.s as many of you know, I am currently fighting a terminal illness. Each day is war , not just with my health, but with my mind as well. I want to be clear: I am still here, and I am fighting every moment for my family and for myself.  It’s disheartening to see false information circulating about my situation, especially when I am doing everything I can to stay strong and alive for my loved ones. I appreciate all the love and support I’ve received from those who truly care. Appreciate you for standing by me. I’m grateful for each day I have with my family, and I will continue to fight with all my strength.  #StillHere #fightingformylife #alsawareness #appreciate#nurse the best #stayblessed #godgotme #dropaheart to find a #cureforals ",2025-05-19,"ALS, Strength, progression, StillHere, fightingformylife, alsawareness, appreciate, nurse, stayblessed, godgotme, dropaheart, cureforals",3751,,7271,11700000,15600,436300,0,"""Everyday Style"""
"AI Hair Salon Hair Styles part II ⚠️This is not me in the picture, it‘s @nelly  It’s just an example.  I made another AI Hair Style template. Do you want another one? Please write which Styles do you want to see :)  Please use and share  #CapCut #hair #hairstyle #haircolor #hairtok #hairchange #ai #filter #template ",2025-03-10,"CapCut, hair, hairstyle, haircolor, hairtok, hairchange, ai, filter, template",6033,@nelly,2046,15900000,48200,483100,1,"""Seasonal Style"""
"Justin is getting hate for no reason. Maybe it's possible he had some kind of surgery  even though he prob didn't  but those pictures being spread are clearly edited (plus the bad makeup). There are also photos of him with a bare face where he looks nothing like that. I'm not saying you can't notice any changes, but people are dragging this way too far. Instead of focusing on his appearance, we should be happy that he's chasing his dreams and showcasing his talent. Some people even try to justify their hate by saying it's aimed at the company, but then they call him ""Oli London"" — which is incredibly rude and disrespectful. SM might not be the best company, but being disrespectful toward Justin is just wrong. As a fan of JJ since the Trainee A days, I’m so proud of him for continuing to fight for his dream after four years. I hope this situation doesn’t make him feel worse than he probably already did after Trainee A was canceled. At least now we can see who his real supporters are. #justin #smtr25 #jayjay #justinjay #jj #smtown #sm #traineea ",2025-05-17,"justin, smtr25, jayjay, justinjay, jj, smtown, sm, traineea",5567,,1640,1800000,35700,389300,0,"""Everyday Style"""
she’s taking the game too seriously  #splashin #splashinapp #seniorsplashin #seniorassassin  This is just a game called Senior Splashin where players eliminate players with water. Videos like these are not to be taken seriously.,2025-04-07,"splashin, splashinapp, seniorsplashin, seniorassassin",51500,,1842,15100000,56900,1600000,0,"""Everyday Style"""
"I’m not here to judge by any means, this was just a personal conviction I felt led to share and a good reminder that sometimes God is looking for obedience, not understanding.  ",2025-05-28,,849,,309,397800,497,30700,0,"""Everyday Style"""
this duo never fails ❤️ #gamingmemes #duo #gamers #gaming #meme ,2025-05-29,"gamingmemes, duo, gamers, gaming, meme",1086,,197,44400,524,5269,0,"""Everyday Style"""
I always gotta give a show on my way out  (follow my IG: lilmark_m),2025-02-17,,900,,1022,1200000,5015,84000,0,"""Everyday Style"""
if only God blessed me with green eyes #xyzabc #fypage #fypシ゚viral #idk #balls ,2025-05-28,"xyzabc, fypage, fypシ゚viral, idk, balls",1,,20,972,3,221,0,"""Summer Trends"""
ugh he needa help me get tatted like thattt #foryoupage ,2025-05-28,foryoupage,1,,1,572,0,54,0,"""Summer Style"""
Gimme gimme gimme,2025-05-18,,1006,,792,471700,10700,95700,0,"""Everyday Style"""
I'm... invincible || ib: @ #viral #aftereffects #fyp #edit #ae #sebbrcc #aestheticedits #invincible #markgrayson ,2025-04-01,"viral, aftereffects, fyp, edit, ae, sebbrcc, aestheticedits, invincible, markgrayson",7812,@,444,647000,29100,110900,1,"""Everyday Style"""
Initals that belong together ,2024-12-18,,276,,47,48200,191,1001,0,"""Everyday Style"""
I’m fine.. it’s fine  @Cracker Barrel and our amazing server @Quintana John  #fyp #kindness #Love #grandpa #viraltiktok #tiktok ,2025-02-17,"fyp, kindness, Love, grandpa, viraltiktok, tiktok",119600,"@Cracker Barrel, @Quintana John",8274,8900000,57600,2000000,2,"""Everyday Style"""
M+S #samira3 #doingnamerequests #moots #m #s #m+s,2025-02-23,"samira3, doingnamerequests, moots, m, s, m",5702,,365,120700,2839,15900,0,"""Everyday Style"""
the couple we failed to protect irl #kaosupassra #markprin #myforeversunshine #fyp #somineral #xyzbca #unflopme ,2025-05-04,"kaosupassra, markprin, myforeversunshine, fyp, somineral, xyzbca, unflopme",809,,238,263400,3300,42100,0,"""Summer Trends"""
it is what it is (i’m sorry if i get you grounded baby) #fyp ,2025-05-03,fyp,182300,,3426,3800000,47200,480900,0,"""Summer Trends"""
Just realized someone else did it too  | #INVINCIBLE #invinciblecomic  #invincibleamazonprime #markgrayson #nolangrayson #omniman #ibispaintx #fyp #invincibleedit ,2025-05-03,"INVINCIBLE, invinciblecomic, invincibleamazonprime, markgrayson, nolangrayson, omniman, ibispaintx, fyp, invincibleedit",9098,,803,450100,13900,81200,0,"""Everyday Style"""
OperaGX Mark / OperaGX Invincible / OperaGXVincible / OperaGXsible #invincible #invincibleedit #invinciblewar #invinciblecomic #invinciblevariant #myinvinciblevariant #myvariant #myinvinciblecharacter #variant #mark #markgrayson #operagxgamingbrowser #operagx #opera #operagxinvincible #operagxvincible #operagxmark #operagxvisible #trend #edit #fy #fyp ,2025-04-21,"invincible, invincibleedit, invinciblewar, invinciblecomic, invinciblevariant, myinvinciblevariant, myvariant, myinvinciblecharacter, variant, mark, markgrayson, operagxgamingbrowser, operagx, opera, operagxinvincible, operagxvincible, operagxmark, operagxvisible, trend, edit, fy, fyp",12100,,2350,979700,25600,134100,0,"""Everyday Style"""
#myforeversunshine : happy ending keith and penny !! #kaosupassra #markprin #foryoupage #fyp #viral #xybca #thaidrama #moots? ,2025-04-29,"myforeversunshine, kaosupassra, markprin, foryoupage, fyp, viral, xybca, thaidrama, moots?",461,,330,170600,2577,30400,0,"""Summer Trends"""
POV: y/n meets the yurdebe boys…. || #fyp #xyzbca #yurdebe #yurdebob #yurdebo #mark #yurdebedabadabo #bobby #bobbyxyurdebedabadabo #yourethepuppy #teddybear #ripmark #buzzybeautifulsunshinenugget #mha #cringe #funny #relatable #relatablecontent #relateable #relateablecontent #fypp #xyzbcafypシ #fypxyzbca #abc #y#yu#ur#rd#de#eb#bo#ob#bcomedy #algorithm #trending #MetGala #MetGala2025 #hattheory #zendayahat #edit #myheroacademia #anime #2020 #mlm #wlw #trending #charlixcx #chappellroan #rihanna #gruniverse #herb ,2025-05-10,"fyp, xyzbca, yurdebe, yurdebob, yurdebo, mark, yurdebedabadabo, bobby, bobbyxyurdebedabadabo, yourethepuppy, teddybear, ripmark, buzzybeautifulsunshinenugget, mha, cringe, funny, relatable, relatablecontent, relateable, relateablecontent, fypp, xyzbcafypシ, fypxyzbca, abc, y, y, u, r, d, e, b, o, b, algorithm, trending, metgala, metgala2025, hattheory, zendayahat, edit, myheroacademia, anime, 2020, mlm, wlw, trendin, charlixcx, chappellroan, rihanna, gruniverse, herb",16300,,1904,218500,7182,37800,0,"""Summer Trends"""
mark i wasnt breastfed as a kid can u fix that for me ? ✌️#invincible #invincibleseason3 #invincibleamazonprime #lenasslvr #invinciblecomic #relatable #ONYOURSOUL #mark #markgrayson  ,2025-05-10,"invincible, invincibleseason3, invincibleamazonprime, lenasslvr, invinciblecomic, relatable, onyoursoul, mark, markgrayson",2820,,176,43600,1607,9626,0,"""Summer Style"""
Marking my territory  #bf #fyp #fyppppppppppppppppppppppp ,2025-05-04,"bf, fyp, fyppppppppppppppppppppppp",37400,,224,759800,5205,83500,0,"""Summer Trends"""
Actually explaining the M&S situation Sometimes I forget I did part of my masters in cybersecurity and then something like this happens and that interest comes back  #cybersecurity #socialengineering #marksandspencer ,2025-05-13,"cybersecurity, socialengineering, marksandspencer",2105,,780,205700,1338,11800,0,"""Everyday Style"""
@M&S Food guys I need you relax in that KITCHEN!!! this cake is so damn good guys omg #marksandspencer #marksandspencerfood #cake #cakeconnoisseur #ukcake #cakelover #foodreview #FoodLover #bigbackactivities #bigback ,2024-12-15,"marksandspencer, marksandspencerfood, cake, cakeconnoisseur, ukcake, cakelover, foodreview, FoodLover, bigbackactivities, bigback",11800,@M&S Food,1399,820300,10900,76100,1,"""Easter Indulgence"""
Trying M&S snacks recommended by you guys… Part 2! Appreciate you all for the solid suggestions. The snacks here are unmatched‍ @Marks & Spencer #food #foodie #snacks #marksandspencer #carreview #review #carchronicles #viral #fyp ,2025-04-04,"food, foodie, snacks, marksandspencer, carreview, review, carchronicles, viral, fyp",5635,@Marks & Spencer,674,645300,5343,45100,1,"""Easter Indulgence"""
"Don’t walk, run down to @Marks & Spencer to pick up this lush disinfectant, that will have your house smelling like the most luxurious hotel spa. #marksandspencerfinds #marksandspencer #bergamot #fragrancetiktok #cleantok #jhanielputyouon #luxuryspa ",2025-01-18,"marksandspencerfinds, marksandspencer, bergamot, fragrancetiktok, cleantok, jhanielputyouon, luxuryspa",3219,@Marks & Spencer,318,669700,10800,27300,1,"""Summer Style"""
M&S picky bits for the win  #foryou #fypシ #foryoupage #marksandspencerfood ,2025-05-10,"foryou, fypシ, foryoupage, marksandspencerfood",32,,81,194900,176,10100,0,"""Summer Style"""
On Tuesday the retailer confirmed personal details had been accessed but declined to say how many customers were affected as a result of this security breach. #itvnews #news #marksandspencer,2025-05-13,"itvnews, news, marksandspencer",1185,,243,397400,526,11500,0,"""Style Finds"""
"We love a good dupe, aren’t we?  #alexpavlova #beautyforeverybody #beautyguru #fyp #affordableperfume #affordableperfumedupe #ms #marksandspencer #marksandspencerperfume #msperfume #kayalidupe #creatorsearchinsights ",2025-05-23,"alexpavlova, beautyforeverybody, beautyguru, fyp, affordableperfume, affordableperfumedupe, ms, marksandspencer, marksandspencerperfume, msperfume, kayalidupe, creatorsearchinsights",2181,,0,371000,8225,11900,0,"""Summer Style"""
"Hi Anahi,your video is coming,tysm for your ordering,hope you love your new pretty nails and beautiful kuromi package  #pressonnailbusiness #asmr #asmrvideo #pressonnails #nails #smallbusiness #pressons #nails #nailsoftiktok #nailsathome #nailhack #mysteryscoop #capsulescoop #packingorderswithme #packingorders  #pressonnailbusinessathome #asmrtiktoks #handmadenails #ussmallbusiness #foryou #fyp #straycatboutique #usa_tiktok #usa #us #usa ",2025-04-04,"pressonnailbusiness, asmr, asmrvideo, pressonnails, nails, smallbusiness, pressons, nails, nailsoftiktok, nailsathome, nailhack, mysteryscoop, capsulescoop, packingorderswithme, packingorders, pressonnailbusinessathome, asmrtiktoks, handmadenails, ussmallbusiness, foryou, fyp, straycatboutique, usa_tiktok, usa, us, usa",18600,,7601,12000000,55700,758100,0,"""Style Finds"""
