hashtags,url,locationName,videoViewCount,caption,videoDuration,commentsCount,mentions,isSponsored,timestamp,likesCount
"nextwomens, nextman, nextkids, nexthome, EventDesign, EventManagement, EventPlanners, EventAgency, BrandActivation, CreativeEvents, ExperientialDesign, BrandExperiences, LiveExperiences, EventCreators, InnovativeEvents",https://www.instagram.com/p/C9ARI0Vtl0a/,,,"Our goal for the @nextofficial SS24 press event was to create an environment that not only showcased the fashion brand’s latest holiday shop products, but to also transport attendees to a place where the zest of summer is eternal. ⁠
⁠
We wanted to ensure that every moment spent at the press launch felt like a mini-holiday, leaving guests inspired and looking forward to their next summer adventure with the brand. Pun intended ⁠
⁠
@nextofficialman @nextofficalpr #nextwomens #nextman #nextkids #nexthome ⁠
⁠
___⁠
⁠
Event Agency •  Experiential Design • Creative Events • Brand Experiences • Event Planners • Live Experiences • Innovative Events • Event Management • Event Design • Customer Engagement • Brand Activation • Event Marketing • Experiential Marketing • Event Creators • #EventDesign #EventManagement #EventPlanners #EventAgency #BrandActivation #CreativeEvents #ExperientialDesign #BrandExperiences #LiveExperiences #EventCreators #InnovativeEvents",,0,"nextofficial, nextofficialman, nextofficalpr",True,2024-07-04T14:30:18.000Z,18.0
"HOLIDAYSTYLE, frozenmargarita, myoutfits, holidayfashion, outfitinspiration, styleinspo, fashionover30, fashionover40, fashionover50, midsizefashion, styleblogger, primark, marbella, estepona, summerstyle, ootd, blondehighlights, nextwomens, HM",https://www.instagram.com/p/C8_aC3eqZ27/,,,"#HOLIDAYSTYLE Just a few of my favourite looks from a fantastic week away in Estepona  and my favourite drink #frozenmargarita  sitting next to that fabulous bag that I couldn’t resist  Hope you’re all having a good week ‍♀️
.
.
#myoutfits #holidayfashion #outfitinspiration #styleinspo #fashionover30 #fashionover40 #fashionover50 #midsizefashion #styleblogger #primark #marbella #estepona #summerstyle #ootd #blondehighlights #nextwomens #HM",,325,,True,2024-07-04T06:28:51.000Z,2734.0
"nextsale, nextsligo, earlybirdgetsthebargains, nextireland, nextkids, nextwomens, nextsaleweekend",https://www.instagram.com/p/C8-Od0cM0bt/,"Quayside Shopping Centre, Sligo",,"‼️ NEXT SALE 6AM this SATURDAY ‼️
The Next Sale starts in Quayside this Saturday July 6th 6am-7pm
⏰Entry at 6am from wine street only. Quay street open at 7am.

Carpark open from 5.30am on Saturday

Sunday trading hours ALSO 10-6pm

Note : There is a 7 day refund/exchange on sale items.
 Quay street entrance will be closed from 7pm on Friday to set up in store. Enter the store from wine street ONLY Friday evening shoppers 7-8pm.

Let your fellow earlybird shoppers know !! 

#nextsale #nextsligo #earlybirdgetsthebargains #nextireland #nextkids #nextwomens #nextsaleweekend",,0,,True,2024-07-03T19:28:28.000Z,8.0
"nextwomens, nextfashion, next",https://www.instagram.com/p/C8wjQa0NkNY/,,,"Yes, they're pjs and yes we will be wearing them out all summer long 
 
#nextwomens #nextfashion #next",,0,,True,2024-06-28T12:00:47.000Z,
"nextwomens, nextfashion, next",https://www.instagram.com/p/C8l0mBytOE_/,,,"Yes, they're pjs and yes we will be wearing them out all summer long ✨ 

#nextwomens #nextfashion #next",,0,,True,2024-06-24T08:00:38.000Z,
"dltmalta, sheinforall, nextwomens, youtubeblack",https://www.instagram.com/p/C8cQ3U8t3Md/,Malta,,"DLT you were a treat  (ft Lois’ finger) 
•
•
•
#dltmalta #sheinforall #nextwomens #youtubeblack",,0,,True,2024-06-20T14:55:13.000Z,
nextwomens,https://www.instagram.com/p/C8WQ5dmOQG3/,,,We heard graphic tees and striped trousers were in  #nextwomens,,8,,True,2024-06-18T07:00:16.000Z,532.0
nextwomens,https://www.instagram.com/p/C8OpYKNNkbH/,,,Current obsession: waistband jeans  #nextwomens,,9,,True,2024-06-15T08:00:08.000Z,634.0
"NextME, Nextwomens",https://www.instagram.com/p/C8BsDokpLSU/,,,"تنبيه فستاننا الطويل المفضل لاحتفالات العيد القادمة اضغط للتسوق 
TREND ALERT Our favorite maxi dress for the upcoming Eid celebrations Tap to shop yours N11-103 #NextME #Nextwomens",,0,,True,2024-06-10T07:13:20.000Z,14.0
"NextME, Nextwomens",https://www.instagram.com/p/C7ywgKkpm_M/,,,"من لديه هوس بحقيبة الشاطئ هذه الأيام؟️
Who else has a beach bag obsession these days?️ Tap to shop C27-760 #NextME #Nextwomens",,0,,True,2024-06-04T12:03:34.000Z,5.0
nextwomens,https://www.instagram.com/p/C7q7pZINSVm/,,,"Yes, they're pjs and yes we will be wearing them out all summer long ✨ 

Available now at NEXT !

#nextwomens",,0,,True,2024-06-01T11:07:05.000Z,4.0
"holidaystyle, holidayoutfits, beachwear, marbella, mymarks, holidayfashion, nextwomens, shopapricot, myphaseeight, primark, ootd, ootn, fashionover30, fashionover40, fashionover50, midsizefashion, whattowear, outfitideas, estapona",https://www.instagram.com/p/C7qeOMdqsw7/,,,"I’ve had a lovely week away in the sunshine and it was so nice to just switch off and relax. We stayed at the @mettmarbella ate great food and just chilled on the beach most days ️ with a couple of trips into the beautiful town of Estapona 
I took 5 outfits and 5 beach looks, all my outfits are linked in my Marbella highlights, but just message me if you would links to anything. The pink crinkle swimsuit was a great buy from @primark Have a lovely weekend Jx 
.
.
White dress @hm 
Black coord @apricot_clothing (previous AD)
Gold and cream dress @bluevanillaofficial ad/pr
White crinkle skirt @nextofficial 
Gold heel sandals @carvela ad/pr
Gold flat sandals @phaseeight ad/pr
Pink coverup & lace coverup @piarossini ad/pr
Gold beach bag @riverisland 
Green dress @lovedbyda ad/pr
.
.
.
#holidaystyle #holidayoutfits #beachwear #marbella #mymarks #holidayfashion #nextwomens #shopapricot #myphaseeight #primark #ootd #ootn #fashionover30 #fashionover40 #fashionover50 #midsizefashion #whattowear #outfitideas #estapona",,403,"mettmarbella, primark, hm, apricot_clothing, bluevanillaofficial, nextofficial, carvela, phaseeight, piarossini, riverisland, lovedbyda",True,2024-06-01T06:49:54.000Z,4179.0
"ootd, fashion, fashionista, instastyle, fashiongram, italiangirl, fairfaxandfavor, fairfaxandfavorlifestyle, nextofficial, nextwomens, marksandspencer, marksandspencerstyle, salamander_shirts, mintvelvet, cissburyring, eastpreston, whitegreyhound, rescuegreyhound",https://www.instagram.com/p/C7gCW8ZtmXM/,,,"A few memories from this bank holiday weekend 

#ootd #fashion #fashionista #instastyle #fashiongram #italiangirl #fairfaxandfavor #fairfaxandfavorlifestyle #nextofficial #nextwomens #marksandspencer #marksandspencerstyle #salamander_shirts #mintvelvet #cissburyring #eastpreston #whitegreyhound #rescuegreyhound",,129,,True,2024-05-28T05:34:02.000Z,392.0
"nextwomens, Houndshill, Blackpool",https://www.instagram.com/p/C7eWU3oRiOc/,,,Looking for the perfect picnic outfit? Next has got you covered  #nextwomens #Houndshill #Blackpool,,0,,True,2024-05-27T13:50:04.000Z,4.0
nextwomens,https://www.instagram.com/p/C7duRpRs37E/,,,"Yes, they're pjs and yes we will be wearing them out all summer long ✨ #nextwomens",,12,,True,2024-05-27T08:00:13.000Z,1050.0
"NextME, Nextwomens",https://www.instagram.com/p/C7cTxUshxcy/,,,"حقيبة اليد تجعل الزي أفضل بـ 10 مرات، من يوافق على ذلك؟ 
A clutch makes an outfit 10x better, who agrees?  @irenesteelestyle #NextME #Nextwomens",,0,irenesteelestyle,True,2024-05-26T18:49:13.000Z,15.0
"dressday, dressdaily, mididress, mididresses, maxidresses, maxidress, whattoweartoday, whattowear, whatshewore, whatiworetowork, workoutfits, myoutfit, myclothes, mystyle, dailyoutfits, stylish40s, 40plusstyle, 40plusfashion, fashionable40s, over40style, over40fashion, nextofficial, nextfashion, nextwomens, springoutfits, springstyle, dressesofinstagram, everydayoutfit, hmfashion, jeanjacket",https://www.instagram.com/p/C7YW_SYMOF0/,,,"Horray for half term! 
Is it half term everywhere next week? 
We’re not going anywhere, we are doing up the main bathroom so the house will be in a bit of a state for a week. It will be worth it in the end if it means the kids use that bathroom and not my en-suite! They prefer the shower in mine at the moment. 

Dress - Next 
Jacket - H&M

#dressday #dressdaily #mididress #mididresses #maxidresses #maxidress #whattoweartoday #whattowear #whatshewore #whatiworetowork #workoutfits #myoutfit #myclothes #mystyle #dailyoutfits #stylish40s #40plusstyle #40plusfashion #fashionable40s #over40style #over40fashion #nextofficial #nextfashion #nextwomens #springoutfits #springstyle #dressesofinstagram #everydayoutfit #hmfashion #jeanjacket",,3,,True,2024-05-25T06:00:00.000Z,90.0
"NextME, Nextwomens, cowgirltrend",https://www.instagram.com/p/C7UD4P7p2Ss/,,,"المظهر الرائج الآن انقر لشراء هذا 
The trend that’s going VIRAL: cowgirl core Tap to shop the look  K84-892, Q53-559, K69-152 #NextME #Nextwomens #cowgirltrend",,0,,True,2024-05-23T13:56:26.000Z,10.0
"friendslikethese, springdress, polkadotdress, polkadotdresses, summerfashioninspo, summerfashiondress, summerstyleinspo, springoutfitinspiration, ᴡʜɪᴛᴇᴅʀᴇss, springoutfits2024, trendingstylefashion, microinfluenceruk, microinfluencercommunity, londonstyleinfluencer, nextwomens",https://www.instagram.com/p/C7T1JV1tVYa/,"London, England, UK",,"Don't hesitate to go out and shoot your content. Nobody gives a damn about your life. It's your life. Do what you like , and if you like it, do more of it. 
(Like, I am giving a damn  to people in the park, ohh let it be!) 

Don't forget to swipe to the last pic to see the beautiful back of the dress.

Wearing a dress from @friendslikethese available on @nextofficial 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#friendslikethese #springdress #polkadotdress #polkadotdresses #summerfashioninspo #summerfashiondress #summerstyleinspo #springoutfitinspiration #ᴡʜɪᴛᴇᴅʀᴇss #springoutfits2024 #trendingstylefashion #microinfluenceruk #microinfluencercommunity #londonstyleinfluencer #nextwomens",,164,"friendslikethese, nextofficial",True,2024-05-23T11:47:41.000Z,394.0
,https://www.instagram.com/p/C7RrJyjs7Sx/,"Exmouth, Devon",,Doubling down @nextofficial,,73,nextofficial,True,2024-05-22T15:41:53.000Z,277.0
"dressedinthreadbare, cottondress, sundayinspiration, sundaystyleedit, sundaystyleinspo, sundaystylevibes, thisiswhatiwore, walkingaround, greendress, nextwomens, fashionstylestreet, casualdress, summeroutfitsideas, summeroutfits, mystyletoday, mydresstoday, sundaypic",https://www.instagram.com/p/C7JoLc3NeUR/,,,"Honestly, I hadn't planned to match my dress with the backdrop. It's just a pure co-incidence. did you like the co-incidence 

Outfit details:
Dress from @threadbare.official  available on @nextofficial
Material: 100% cotton 
Trainers from @marksandspencerstyle / @marksandspencereu 

Happy Sunday, everyone! I just got back from picnic in a park nearby...what are you up to?
.
.
.
.
.
.
.
.
.
..
.
.
.
.
.
.
.
..
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#dressedinthreadbare #cottondress #sundayinspiration #sundaystyleedit #sundaystyleinspo #sundaystylevibes #thisiswhatiwore #walkingaround #greendress #nextwomens #fashionstylestreet #casualdress #summeroutfitsideas #summeroutfits #mystyletoday #mydresstoday #sundaypic",,90,"threadbare.official, nextofficial, marksandspencerstyle, marksandspencereu",True,2024-05-19T12:41:59.000Z,462.0
"fashionmode, fashionmodelling, nextofficial, Nextwomens, beachdress, summerdress, summeroutfitgoals, springfashion2024, springfashioninspo, chicandstylish, styleandfashionaddiction, styleandfashionlover, summerlooksgoodonyou, summerlook☀️, cambersandsbeach",https://www.instagram.com/p/C7Hwqb_tWW4/,,,"When it's beach, it's a white short dress for me. I bought this beautiful embroidered white puff sleeves short dress online on the @nextofficial website. 

The speciality of the dress is embroidery work is done in navy blue, which I totally love.

Dress is from @loveandroses
Available on @nextofficial

Dress length:
Little above knees

Material:
100% cotton

Neck:
V neck collared

Sleeves:
Navvy blue embroidery 

Swipe to the 3rd & 5th photo see embroidery work on the sleeves.

Let's slay on the beach ⛱️ what say!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#fashionmode #fashionmodelling #nextofficial
#Nextwomens #beachdress #summerdress #summeroutfitgoals #springfashion2024
#springfashioninspo #chicandstylish #styleandfashionaddiction
#styleandfashionlover #summerlooksgoodonyou #summerlook☀️ #cambersandsbeach",,87,"nextofficial, loveandroses",True,2024-05-18T19:17:38.000Z,453.0
"NextWomens, PicnicOutfit, SpringFashion",https://www.instagram.com/p/C68dwyVN5om/,,,"With the weather getting warmer its the perfect time to plan a picnic! 

Plan your perfect picnic outfit while you're at it, with @nextofficial.

#NextWomens #PicnicOutfit #SpringFashion",,0,nextofficial.,True,2024-05-14T10:00:52.000Z,1.0
"charuinfo, switzerland, interlakenswitzerland, next, nextwomens, explore, travel, travelblogger",https://www.instagram.com/p/CrEg2gDIBi6/,Switzerland,,"Switzerland
#charuinfo #switzerland #interlakenswitzerland #next #nextwomens #explore #travel #travelblogger",,0,,True,2023-04-15T20:39:26.000Z,18.0
"nextfashion, nextsuit, nexttailoring, menssuits, prelovedmensfashion, prelovedmenswear, promsuit, weddingsuit, groom, sustainablefashion, circularfashion, wearpreloved, ebaypreloved, ebayprelovedfashion",https://www.instagram.com/p/DElddONil3V/,,,"⭐️NOW SOLD⭐️Next Tailoring two piece men’s suit, 40R jacket,  32” waist 31” inside leg slim fit trousers. Purple/aubergine.

Available on eBay, link in the bio. 

#nextfashion #nextsuit #nexttailoring #menssuits #prelovedmensfashion #prelovedmenswear #promsuit #weddingsuit #groom #sustainablefashion #circularfashion #wearpreloved #ebaypreloved #ebayprelovedfashion",,0,,True,2025-01-09T00:49:34.000Z,5.0
"highstreetfashion, fashion, fashionblogger, fashionstyle, ootd, ootdfashion, outfitinspo, outfitstyle, outfitoftheday, nextfashion, next, winterfashion, wintersun",https://www.instagram.com/p/DEhXKvnsXzx/,East Sussex,,"One of my favourite purchases from last year was definitely this @nextofficial fleece  

Do you have a favourite purchase you have from last year? 

Outfit linked and saved to highlights

#highstreetfashion #fashion #fashionblogger #fashionstyle #ootd #ootdfashion #outfitinspo #outfitstyle #outfitoftheday #nextfashion #next #winterfashion #wintersun",,89,nextofficial,True,2025-01-07T10:37:39.000Z,196.0
"stsywarm, cosyseason, toddsofkendalcountry, peacockskendal, nextfashion",https://www.instagram.com/p/DEe4JEIRggg/,,,We have some gorgeous cosy knits around the shops to keep you warm this January ❄️ #stsywarm #cosyseason #toddsofkendalcountry #peacockskendal #nextfashion,,0,,True,2025-01-06T11:28:04.000Z,2.0
"mensclothing, mensfashion, mensshirt, beachshirt, nextfashion, fashionuk, preloved",https://www.instagram.com/p/DEbHladqXM5/,"Ipswich, Suffolk",,"Next Stripy Blue Short Sleeve Men’s Shirt ( size L )

In good condition

From a smoke free and pet free home

#mensclothing #mensfashion #mensshirt #beachshirt #nextfashion #fashionuk #preloved",,0,,True,2025-01-05T00:26:02.000Z,1.0
"mensclothing, mensfashion, mensshirt, beachshirt, nextfashion, fashionuk, preloved",https://www.instagram.com/p/DEbHSbaKaXk/,"Ipswich, Suffolk",,"Next Finest Quality White Short Sleeve Men’s Shirt With Stripes ( size XL)

The shirt has been used

From a smoke free and pet free home

#mensclothing #mensfashion #mensshirt #beachshirt #nextfashion #fashionuk #preloved",,0,,True,2025-01-05T00:23:27.000Z,1.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAy0etNpx/,,,"Răzvan 
♦️indicativ 9


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna razvan! imi stii parerea deja, sacoul nu merge deloc, e mult prea incarcata tinuta, in rest nu prea am ce sa comentez. nota 3️⃣!

DAVID: Buna Razvan imi place inafara de  colier. Ținuta, 3!

ERIKA: Buna Razvan ! Îmi place. 3️⃣!

LAVINIA: Bună Razvan! Îmi place tot inafara de accesorii. Nota 3 cu indulgenta!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T14:07:28.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAwM1NPiy/,,,"Antonia 
♦️indicativ 8


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna antonia! imi place tinuta ta, chiar toate elementele din ea, nu prea am xe comenta. tu faci ff bune tinutele din punct de vedere cromatic si te felicit pt asta. nota 3️⃣!

DAVID: geanta nu merge, inelele sunt ff urate, nu mi plac pantofii si pantalonii sunt urati. 1!

ERIKA: Bună Antonia! Inafara de pantofii care sunt urati mi e îmi place, îmi place ideea sj da 3️⃣ cu putina indulgenta! 

LAVINIA: Buna Antonia! Nu mi place nimic îmi pare rău, nota 1!


Felicitări ai obținut 8/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T14:07:06.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAs0Ht8F7/,,,"Ryana
♦️indicativ 7 


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna ryana! imi place tinuta ta, chiar e ok si imi place combinatia asta de mov-argintiu. inelele sunt urate si as fi preferat sa fie mai deschise putin la culoare, sa semene cu restul accesoriilor. e ok tinuta, dar e cam basic, nu e ceva nemaiîntâlnit, asa ca te as ruga de acum sa prezinți mai mult styling si sa mergi in zone mai diferite. nota 3️⃣ cu indulgenta!

DAVID: Nota mea pentru tine în această ediție este 1!

ERIKA: Buna Ryana ! Ținuta e simpla, foarte basic 2️⃣ dar în rest imi place, ai o ținută corectă!

LAVINIA: Buna Ryana! Nota 1, prea simpla ținuta!


Felicitări ai obținut 7/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T14:06:39.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAZCHNbGN/,,,"Claudiu
♦️indicativ 5


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna clau! imi place tinuta ta, cu exceptia picturii aleia de pe degete. parul nu mi place imi da vibe de caine pitbull nush. nota 3️⃣!

DAVID: buna clau tinuta mi se pare ff invechita , piesa principala e urata nu mi plac pantofii deloc, geanta e urata . Nota 2 restul e ok!

ERIKA: Bună Clau! O ținută foarte bună, nu am ce comenta ,3️⃣!

LAVINIA: Buna Claudiu coafura nu mi place deloc în rest e ok, nota 3!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T14:03:57.000Z,8.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEaAV5bN7Wd/,,,"Bianka
♦️indicativ 6


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna bianka! tinuta e urata, accesoriile sunt urate. încălțările merg cu rochia asta pe care ai ales-o. in rest tinuta mi se pare un dezastru. nota 1️⃣!

DAVID: Nota mea pentru tine în această ediție este 1!

ERIKA: Bună Bianka! Urâtă ținuta 1️⃣!

LAVINIA: Bună Bianka! Nota 1 oribil!


Felicitări ai obținut 4/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T14:03:31.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEZ_oIoNGTo/,,,"Cristina
♦️indicativ 4


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna cristina! topul ala mi se pare urat nush nu imi inspira nimic frumos. nu mi place nici machiajul ochilor, in rest tinuta e frumoas. imi plac ff mult cizmele. nota 3️⃣!

DAVID: buna cris, 3 nu ma lungesc!

ERIKA: Bună Cris! Ținuta e foarte bună 3️⃣!

LAVINIA: Bună Cris nota 3 wow!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T13:57:16.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEZ_kveNZaw/,,,"Daniel
♦️indicativ 3


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna daniel! piesele princiaple sunt set cu geanta. palaria e cam aceeasi cu cea din piesele principale. pantofii trebuia stiletto. accesoriile sunt urate, trebuia toate cam la fel ca si colierul. machiajul e de piți in combinatie cu parul. cu parere de rau nota 1️⃣!

DAVID: Nota mea pentru tine în această ediție este 1!

ERIKA: Bună Daniel! Ti am mai jurizat ținuta nu mi place deloc, totul e luat din poza 1️⃣!

LAVINIA: Bună Daniel, nota 1!


Felicitări ai obținut 4/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T13:56:48.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEZ_h_TtWQh/,,,"Andu
♦️indicativ 2


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna andu! tinuta e mult prea basic, in partea de jos ce ai? ca ai pus niste ciorapi nu inseamna ca e mare lucru. toate alegerile sunt ff kitchoase zici ca o facut bianka tinuta da cu piese editorial. nota 1️⃣!

DAVID: Buna Andu iar tinute prea simple.
Nota 1!

ERIKA: Bună andu ! Ținuta e foarte urata, nimic nu mi place, 1️⃣!

LAVINIA: Bună Andu! Combinatia asta de sacou și ciorapi rosii am văzut o de foarte multe ori. Accesoriile sunt foarte urate și nu se potrivesc absolut deloc. Geanta și tocurile nu se potrivesc deloc cu piesele principale. Coafura e foarte simplă la fel și machiajul. Nota 1!


Felicitări ai obținut 4/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T13:56:26.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEZ_ezLtF5U/,,,"Gabriel
♦️indicativ 1


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 5
️04.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna gabriel! cam basic la accesorii dar imi stii deja parerea despre tinuta. nota 3️⃣!

DAVID: buna gabi dragut 3 imi place ca incerci sa faci altcv!

ERIKA: Bună Gabi! Drăguță tinuta 3️⃣!

LAVINIA: Bună Gabriel! Mda e ok tinuta dar fusta și accesoriile sunt oribile. Nota 2 cu indulgenta!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-04T13:55:59.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0wiGNEMe/,,,"Răzvan
indicativ 9


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Razvan! papucii sunt urati si asezarea la fel, in rest imi place. nota 3️⃣

⛷️DAVID: Buna Razvan! imi place tot erau mai frumosi niste pantaloni mai  detaliati. Nota 3!

ERIKA: Bună Răzvan! Am mai jurizat 3️⃣!

❄️LAVINIA: Bună Razvan! Îmi place tinuta ta nota 3!


Felicitări ai obținut 12/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:43:49.000Z,6.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0t07N7t5/,,,"Antonia
indicativ 8


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Antonia! parul si accesoriile, cu excepția colierului, nu mi plac. in rest e ok, imi place cromatica nota 2️⃣!

⛷️DAVID: Buna Antonia! Nu mi plac deloc bijuteriile nciuna dintre ele, nu mi place geanta, machiajul e ok, parul mi se pare ceva foarte safe, piesele principale foarte faine. Nota 1, nu pot sa ti dau 2 pe 2 piese!

ERIKA: Bună Antonia! Urata Geanta, urâte bijuterii.  1️⃣!

❄️LAVINIA: Buna Antonia! Accesoriile sunt urate, geanta nu mi place și nici machiajul. Nota 1!


Felicitări ai obținut 5/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:43:27.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0pG5tIdH/,,,"Ryana
indicativ 7


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Ryana! deci fusta nu are niciun sens in tinuta ta si nu mi plac nici pantofii. la machiaj as fi pus ceva roz mai inchis sau portocaliu deschis. nota 3️⃣ cu mare indulgenta

⛷️DAVID: Buna Ryana! Prea mult denim si tot e aceeasi culoare arata ff urat, ai ramas intr o zona mai safe si nu ai adaugat alt material, bijuteriile sunt drăguțe si partea de make up e ok. Nota 2!

ERIKA: Nota mea pentru tine este 2!

❄️LAVINIA: Buna Ryana! Același lucru ca și la Gabriel. Nota 2!


Felicitări ai obținut 9/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:42:48.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0mQjNupm/,,,"Bianka
indicativ 6


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Bianka! accesoriile par ieftine da mie imi plac si imi place tinuta ta de azi. Nota 3️⃣!

⛷️DAVID: Buna Bianka! Exact acelasi lucru ca si la andu, nota 1!

ERIKA: Buna Bianka ! Inafara de bijuterii îmi place 3️⃣ cu indulgență!

❄️LAVINIA: Bună Bianka! Nota 1!


Felicitări ai obținut 8/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:42:25.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0YUhNjf7/,,,"Claudiu
indicativ 5


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Claudiu! accesorizarea e prost facuta in rest e ok, nota 2️⃣ cu indulgență! 

⛷️DAVID: buna Clau! Ținuta e frumoasă! nota 3!

ERIKA: Buna Clau! Îmi place ținuta 3️⃣!

❄️LAVINIA: Buna Clau nu mi plac piesele principale și nici accesoriile. Nota 2 cu indulgenta!


Felicitări ai obținut 10/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:40:30.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0SFXtHDn/,,,"Cristina
indicativ 4


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Cristina! imi place tot bravo wow ce tare! Nota 3️⃣

⛷️DAVID: Buna Cris! Imi place mult styling ul, geanfa merge ff bine, accesoriile sunt alese bine, pantofii nu imi prea plac nu mi se par ca merg asa bine, nici accesoriul de pe nu mi l prea place parca face partea de sus prea incarcata si jos ai doar o pereche de pantaloni. Nota 2 azi!

ERIKA: Bună Cris după părerea mea o ținută foarte bună 3️⃣!

❄️LAVINIA: Buna Cristina! N-am de comentat nimic. 
Nota 3!


Felicitări ai obținut 11/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:39:39.000Z,5.0
